# Next line: [dim], [# integration points], [years], [dt], [system radius], [planet count]
3,1000,5,0.005,10, 2
# Next lines: [planet ID], [planet name]
0,Sun
1,Earth
# Next lines: [planet ID] = [x], [y], [x]
1=26.3703,25.9245,12.345
0=44.2646,0.0182105,38.9711
1=26.432,25.956,12.36
0=44.4595,0.0182354,39.1033
1=26.4938,25.9875,12.375
0=44.655,0.0182603,39.2357
1=26.5557,26.019,12.39
0=44.8512,0.0182852,39.3685
1=26.6177,26.0505,12.405
0=45.048,0.0183101,39.5016
1=26.6797,26.082,12.42
0=45.2455,0.0183351,39.635
1=26.7418,26.1135,12.435
0=45.4437,0.01836,39.7687
1=26.804,26.145,12.45
0=45.6425,0.0183849,39.9027
1=26.8662,26.1765,12.465
0=45.842,0.0184098,40.0371
1=26.9285,26.208,12.48
0=46.0422,0.0184347,40.1717
1=26.9909,26.2395,12.495
0=46.2431,0.0184596,40.3067
1=27.0534,26.271,12.51
0=46.4446,0.0184845,40.4419
1=27.116,26.3025,12.525
0=46.6468,0.0185094,40.5775
1=27.1786,26.334,12.54
0=46.8497,0.0185344,40.7134
1=27.2413,26.3655,12.555
0=47.0533,0.0185593,40.8496
1=27.3041,26.397,12.57
0=47.2575,0.0185842,40.9861
1=27.3669,26.4285,12.585
0=47.4625,0.0186091,41.123
1=27.4298,26.46,12.6
0=47.6681,0.018634,41.2601
1=27.4928,26.4915,12.615
0=47.8744,0.0186589,41.3976
1=27.5559,26.523,12.63
0=48.0814,0.0186838,41.5353
1=27.6191,26.5545,12.645
0=48.289,0.0187088,41.6734
1=27.6823,26.586,12.66
0=48.4974,0.0187337,41.8119
1=27.7456,26.6175,12.675
0=48.7065,0.0187586,41.9506
1=27.809,26.649,12.69
0=48.9162,0.0187835,42.0896
1=27.8724,26.6805,12.705
0=49.1267,0.0188084,42.229
1=27.9359,26.712,12.72
0=49.3378,0.0188333,42.3687
1=27.9995,26.7435,12.735
0=49.5497,0.0188583,42.5087
1=28.0632,26.775,12.75
0=49.7622,0.0188832,42.649
1=28.127,26.8065,12.765
0=49.9754,0.0189081,42.7896
1=28.1908,26.838,12.78
0=50.1894,0.018933,42.9306
1=28.2547,26.8695,12.795
0=50.404,0.0189579,43.0718
1=28.3187,26.901,12.81
0=50.6194,0.0189828,43.2134
1=28.3827,26.9325,12.825
0=50.8355,0.0190078,43.3554
1=28.4468,26.964,12.84
0=51.0522,0.0190327,43.4976
1=28.511,26.9955,12.855
0=51.2697,0.0190576,43.6401
1=28.5753,27.027,12.87
0=51.4879,0.0190825,43.783
1=28.6397,27.0585,12.885
0=51.7068,0.0191074,43.9262
1=28.7041,27.09,12.9
0=51.9265,0.0191324,44.0697
1=28.7686,27.1215,12.915
0=52.1468,0.0191573,44.2136
1=28.8332,27.153,12.93
0=52.3679,0.0191822,44.3577
1=28.8978,27.1845,12.945
0=52.5897,0.0192071,44.5022
1=28.9625,27.216,12.96
0=52.8122,0.019232,44.647
1=29.0273,27.2475,12.975
0=53.0354,0.019257,44.7922
1=29.0922,27.279,12.99
0=53.2594,0.0192819,44.9376
1=29.1572,27.3105,13.005
0=53.4841,0.0193068,45.0834
1=29.2222,27.342,13.02
0=53.7095,0.0193317,45.2295
1=29.2873,27.3735,13.035
0=53.9356,0.0193566,45.376
1=29.3525,27.405,13.05
0=54.1625,0.0193816,45.5227
1=29.4177,27.4365,13.065
0=54.3901,0.0194065,45.6698
1=29.483,27.468,13.08
0=54.6185,0.0194314,45.8172
1=29.5484,27.4995,13.095
0=54.8476,0.0194563,45.965
1=29.6139,27.531,13.11
0=55.0774,0.0194813,46.1131
1=29.6795,27.5625,13.125
0=55.308,0.0195062,46.2615
1=29.7451,27.594,13.14
0=55.5393,0.0195311,46.4102
1=29.8108,27.6255,13.155
0=55.7713,0.019556,46.5592
1=29.8766,27.657,13.17
0=56.0041,0.019581,46.7086
1=29.9424,27.6885,13.185
0=56.2377,0.0196059,46.8583
1=30.0083,27.72,13.2
0=56.472,0.0196308,47.0084
1=30.0743,27.7515,13.215
0=56.707,0.0196557,47.1587
1=30.1404,27.783,13.23
0=56.9428,0.0196807,47.3094
1=30.2066,27.8145,13.245
0=57.1793,0.0197056,47.4605
1=30.2728,27.846,13.26
0=57.4166,0.0197305,47.6118
1=30.3391,27.8775,13.275
0=57.6547,0.0197554,47.7635
1=30.4055,27.909,13.29
0=57.8935,0.0197804,47.9156
1=30.4719,27.9405,13.305
0=58.1331,0.0198053,48.0679
1=30.5384,27.972,13.32
0=58.3734,0.0198302,48.2206
1=30.605,28.0035,13.335
0=58.6145,0.0198551,48.3736
1=30.6717,28.035,13.35
0=58.8564,0.0198801,48.527
1=30.7385,28.0665,13.365
0=59.099,0.019905,48.6807
1=30.8053,28.098,13.38
0=59.3424,0.0199299,48.8347
1=30.8722,28.1295,13.395
0=59.5866,0.0199548,48.9891
1=30.9392,28.161,13.41
0=59.8316,0.0199798,49.1438
1=31.0062,28.1925,13.425
0=60.0773,0.0200047,49.2988
1=31.0733,28.224,13.44
0=60.3238,0.0200296,49.4542
1=31.1405,28.2555,13.455
0=60.571,0.0200545,49.6099
1=31.2078,28.287,13.47
0=60.8191,0.0200795,49.7659
1=31.2752,28.3185,13.485
0=61.0679,0.0201044,49.9223
1=31.3426,28.35,13.5
0=61.3175,0.0201293,50.079
1=31.4101,28.3815,13.515
0=61.5679,0.0201543,50.236
1=31.4777,28.413,13.53
0=61.8191,0.0201792,50.3934
1=31.5453,28.4445,13.545
0=62.0711,0.0202041,50.5512
1=31.613,28.476,13.56
0=62.3238,0.020229,50.7092
1=31.6808,28.5075,13.575
0=62.5774,0.020254,50.8676
1=31.7487,28.539,13.59
0=62.8317,0.0202789,51.0264
1=31.8167,28.5705,13.605
0=63.0868,0.0203038,51.1855
1=31.8847,28.602,13.62
0=63.3428,0.0203287,51.3449
1=31.9528,28.6335,13.635
0=63.5995,0.0203537,51.5046
1=32.021,28.665,13.65
0=63.857,0.0203786,51.6648
1=32.0892,28.6965,13.665
0=64.1153,0.0204035,51.8252
1=32.1575,28.728,13.68
0=64.3745,0.0204285,51.986
1=32.2259,28.7595,13.695
0=64.6344,0.0204534,52.1471
1=32.2944,28.791,13.71
0=64.8951,0.0204783,52.3086
1=32.363,28.8225,13.725
0=65.1567,0.0205033,52.4704
1=32.4316,28.854,13.74
0=65.419,0.0205282,52.6326
1=32.5003,28.8855,13.755
0=65.6822,0.0205531,52.7951
1=32.5691,28.917,13.77
0=65.9462,0.020578,52.9579
1=32.6379,28.9485,13.785
0=66.211,0.020603,53.1211
1=32.7068,28.98,13.8
0=66.4766,0.0206279,53.2846
1=32.7758,29.0115,13.815
0=66.743,0.0206528,53.4485
1=32.8449,29.043,13.83
0=67.0102,0.0206778,53.6127
1=32.9141,29.0745,13.845
0=67.2783,0.0207027,53.7773
1=32.9833,29.106,13.86
0=67.5472,0.0207276,53.9422
1=33.0526,29.1375,13.875
0=67.8169,0.0207526,54.1075
1=33.122,29.169,13.89
0=68.0874,0.0207775,54.2731
1=33.1914,29.2005,13.905
0=68.3588,0.0208024,54.439
1=33.2609,29.232,13.92
0=68.631,0.0208274,54.6054
1=33.3305,29.2635,13.935
0=68.904,0.0208523,54.772
1=33.4002,29.295,13.95
0=69.1779,0.0208772,54.939
1=33.47,29.3265,13.965
0=69.4526,0.0209022,55.1064
1=33.5398,29.358,13.98
0=69.7281,0.0209271,55.2741
1=33.6097,29.3895,13.995
0=70.0045,0.020952,55.4421
1=33.6797,29.421,14.01
0=70.2817,0.0209769,55.6105
1=33.7497,29.4525,14.025
0=70.5597,0.0210019,55.7793
1=33.8198,29.484,14.04
0=70.8386,0.0210268,55.9484
1=33.89,29.5155,14.055
0=71.1184,0.0210517,56.1178
1=33.9603,29.547,14.07
0=71.399,0.0210767,56.2876
1=34.0307,29.5785,14.085
0=71.6804,0.0211016,56.4578
1=34.1011,29.61,14.1
0=71.9627,0.0211265,56.6283
1=34.1716,29.6415,14.115
0=72.2458,0.0211515,56.7991
1=34.2422,29.673,14.13
0=72.5298,0.0211764,56.9703
1=34.3128,29.7045,14.145
0=72.8147,0.0212013,57.1419
1=34.3835,29.736,14.16
0=73.1004,0.0212263,57.3138
1=34.4543,29.7675,14.175
0=73.387,0.0212512,57.4861
1=34.5252,29.799,14.19
0=73.6744,0.0212761,57.6587
1=34.5962,29.8305,14.205
0=73.9627,0.0213011,57.8317
1=34.6672,29.862,14.22
0=74.2518,0.021326,58.005
1=34.7383,29.8935,14.235
0=74.5419,0.0213509,58.1787
1=34.8095,29.925,14.25
0=74.8328,0.0213759,58.3528
1=34.8807,29.9565,14.265
0=75.1245,0.0214008,58.5272
1=34.952,29.988,14.28
0=75.4172,0.0214257,58.7019
1=35.0234,30.0195,14.295
0=75.7107,0.0214507,58.877
1=35.0949,30.051,14.31
0=76.0051,0.0214756,59.0525
1=35.1665,30.0825,14.325
0=76.3003,0.0215005,59.2284
1=35.2381,30.114,14.34
0=76.5965,0.0215255,59.4045
1=35.3098,30.1455,14.355
0=76.8935,0.0215504,59.5811
1=35.3816,30.177,14.37
0=77.1914,0.0215754,59.758
1=35.4534,30.2085,14.385
0=77.4902,0.0216003,59.9353
1=35.5253,30.24,14.4
0=77.7899,0.0216252,60.1129
1=35.5973,30.2715,14.415
0=78.0904,0.0216502,60.2909
1=35.6694,30.303,14.43
0=78.3919,0.0216751,60.4692
1=35.7416,30.3345,14.445
0=78.6942,0.0217,60.6479
1=35.8138,30.366,14.46
0=78.9975,0.021725,60.827
1=35.8861,30.3975,14.475
0=79.3016,0.0217499,61.0064
1=35.9585,30.429,14.49
0=79.6066,0.0217748,61.1862
1=36.0309,30.4605,14.505
0=79.9126,0.0217998,61.3664
1=36.1034,30.492,14.52
0=80.2194,0.0218247,61.5469
1=36.176,30.5235,14.535
0=80.5271,0.0218496,61.7278
1=36.2487,30.555,14.55
0=80.8358,0.0218746,61.909
1=36.3215,30.5865,14.565
0=81.1453,0.0218995,62.0906
1=36.3943,30.618,14.58
0=81.4558,0.0219244,62.2726
1=36.4672,30.6495,14.595
0=81.7671,0.0219494,62.4549
1=36.5402,30.681,14.61
0=82.0794,0.0219743,62.6376
1=36.6132,30.7125,14.625
0=82.3926,0.0219992,62.8207
1=36.6863,30.744,14.64
0=82.7067,0.0220242,63.0041
1=36.7595,30.7755,14.655
0=83.0217,0.0220491,63.1879
1=36.8328,30.807,14.67
0=83.3377,0.0220741,63.3721
1=36.9062,30.8385,14.685
0=83.6545,0.022099,63.5566
1=36.9796,30.87,14.7
0=83.9723,0.0221239,63.7415
1=37.0531,30.9015,14.715
0=84.291,0.0221489,63.9268
1=37.1267,30.933,14.73
0=84.6106,0.0221738,64.1124
1=37.2003,30.9645,14.745
0=84.9312,0.0221987,64.2984
1=37.274,30.996,14.76
0=85.2527,0.0222237,64.4848
1=37.3478,31.0275,14.775
0=85.5751,0.0222486,64.6715
1=37.4217,31.059,14.79
0=85.8985,0.0222735,64.8586
1=37.4957,31.0905,14.805
0=86.2228,0.0222985,65.0461
1=37.5697,31.122,14.82
0=86.548,0.0223234,65.234
1=37.6438,31.1535,14.835
0=86.8742,0.0223484,65.4222
1=37.718,31.185,14.85
0=87.2013,0.0223733,65.6108
1=37.7922,31.2165,14.865
0=87.5293,0.0223982,65.7997
1=37.8665,31.248,14.88
0=87.8583,0.0224232,65.9891
1=37.9409,31.2795,14.895
0=88.1883,0.0224481,66.1788
1=38.0154,31.311,14.91
0=88.5192,0.022473,66.3689
1=38.09,31.3425,14.925
0=88.851,0.022498,66.5593
1=38.1646,31.374,14.94
0=89.1838,0.0225229,66.7501
1=38.2393,31.4055,14.955
0=89.5176,0.0225479,66.9413
1=38.3141,31.437,14.97
0=89.8523,0.0225728,67.1329
1=38.3889,31.4685,14.985
