# Next line: [dim],[# integration points],[years],[dt],[system radius],[planet count],[beta]
3,16000,20,0.00125,10,3,2
# Next lines: [planet ID],[planet name]
0,Sun
1,Earth
2,Jupiter
# Next lines: [planet ID]=[x],[y],[z]
1=-1.60187,-5.43895,0.0303428
2=-2.08409,-4.89416,0.066926
0=-0.00351425,0.00819894,1.27996e-05
1=-1.59505,-5.43027,0.0303933
2=-2.08095,-4.89535,0.0668609
0=-0.00351463,0.00819804,1.2812e-05
1=-1.58831,-5.42151,0.0304491
2=-2.07782,-4.89653,0.0667957
0=-0.00351501,0.00819714,1.28243e-05
1=-1.58164,-5.41267,0.0305104
2=-2.07469,-4.89772,0.0667305
0=-0.0035154,0.00819623,1.28366e-05
1=-1.57504,-5.40375,0.0305771
2=-2.07155,-4.8989,0.0666653
0=-0.00351578,0.00819533,1.28488e-05
1=-1.56852,-5.39474,0.0306495
2=-2.06841,-4.90008,0.0666
0=-0.00351616,0.00819442,1.28611e-05
1=-1.56208,-5.38566,0.0307275
2=-2.06528,-4.90126,0.0665347
0=-0.00351654,0.00819352,1.28734e-05
1=-1.55572,-5.3765,0.0308113
2=-2.06214,-4.90244,0.0664694
0=-0.00351692,0.00819261,1.28856e-05
1=-1.54944,-5.36726,0.030901
2=-2.059,-4.90361,0.0664041
0=-0.0035173,0.00819171,1.28979e-05
1=-1.54325,-5.35793,0.0309967
2=-2.05586,-4.90479,0.0663387
0=-0.00351767,0.0081908,1.29101e-05
1=-1.53715,-5.34853,0.0310984
2=-2.05272,-4.90596,0.0662733
0=-0.00351805,0.00818989,1.29223e-05
1=-1.53113,-5.33905,0.0312063
2=-2.04958,-4.90713,0.0662079
0=-0.00351843,0.00818899,1.29345e-05
1=-1.52521,-5.32949,0.0313205
2=-2.04644,-4.90829,0.0661424
0=-0.00351881,0.00818808,1.29467e-05
1=-1.51939,-5.31985,0.031441
2=-2.0433,-4.90946,0.0660769
0=-0.00351918,0.00818717,1.29589e-05
1=-1.51366,-5.31013,0.0315681
2=-2.04015,-4.91062,0.0660114
0=-0.00351956,0.00818627,1.29711e-05
1=-1.50803,-5.30033,0.0317016
2=-2.03701,-4.91178,0.0659459
0=-0.00351993,0.00818536,1.29832e-05
1=-1.50251,-5.29045,0.0318418
2=-2.03386,-4.91294,0.0658804
0=-0.00352031,0.00818445,1.29954e-05
1=-1.49709,-5.2805,0.0319888
2=-2.03072,-4.9141,0.0658148
0=-0.00352068,0.00818354,1.30075e-05
1=-1.49178,-5.27047,0.0321427
2=-2.02757,-4.91525,0.0657492
0=-0.00352105,0.00818264,1.30196e-05
1=-1.48658,-5.26037,0.0323035
2=-2.02442,-4.91641,0.0656835
0=-0.00352143,0.00818173,1.30318e-05
1=-1.48149,-5.25019,0.0324713
2=-2.02127,-4.91756,0.0656178
0=-0.0035218,0.00818082,1.30439e-05
1=-1.47652,-5.23994,0.0326463
2=-2.01812,-4.91871,0.0655522
0=-0.00352217,0.00817991,1.3056e-05
1=-1.47167,-5.22961,0.0328286
2=-2.01497,-4.91985,0.0654864
0=-0.00352254,0.008179,1.3068e-05
1=-1.46694,-5.21921,0.0330182
2=-2.01182,-4.921,0.0654207
0=-0.00352291,0.00817809,1.30801e-05
1=-1.46233,-5.20874,0.0332152
2=-2.00867,-4.92214,0.0653549
0=-0.00352328,0.00817718,1.30922e-05
1=-1.45785,-5.1982,0.0334197
2=-2.00552,-4.92328,0.0652891
0=-0.00352365,0.00817627,1.31042e-05
1=-1.45351,-5.1876,0.0336319
2=-2.00236,-4.92442,0.0652233
0=-0.00352402,0.00817536,1.31163e-05
1=-1.44929,-5.17693,0.0338517
2=-1.99921,-4.92556,0.0651574
0=-0.00352439,0.00817445,1.31283e-05
1=-1.44522,-5.16619,0.0340794
2=-1.99606,-4.92669,0.0650916
0=-0.00352476,0.00817354,1.31403e-05
1=-1.44128,-5.15539,0.0343149
2=-1.9929,-4.92782,0.0650256
0=-0.00352513,0.00817263,1.31523e-05
1=-1.43749,-5.14453,0.0345583
2=-1.98974,-4.92896,0.0649597
0=-0.00352549,0.00817171,1.31643e-05
1=-1.43384,-5.13361,0.0348098
2=-1.98659,-4.93008,0.0648938
0=-0.00352586,0.0081708,1.31763e-05
1=-1.43034,-5.12263,0.0350693
2=-1.98343,-4.93121,0.0648278
0=-0.00352622,0.00816989,1.31883e-05
1=-1.42699,-5.1116,0.035337
2=-1.98027,-4.93234,0.0647618
0=-0.00352659,0.00816898,1.32002e-05
1=-1.4238,-5.10051,0.035613
2=-1.97711,-4.93346,0.0646957
0=-0.00352695,0.00816806,1.32122e-05
1=-1.42076,-5.08938,0.0358972
2=-1.97395,-4.93458,0.0646296
0=-0.00352732,0.00816715,1.32241e-05
1=-1.41788,-5.0782,0.0361897
2=-1.97079,-4.9357,0.0645636
0=-0.00352768,0.00816624,1.3236e-05
1=-1.41517,-5.06697,0.0364906
2=-1.96762,-4.93681,0.0644974
0=-0.00352804,0.00816533,1.32479e-05
1=-1.41262,-5.05571,0.0367999
2=-1.96446,-4.93793,0.0644313
0=-0.00352841,0.00816441,1.32598e-05
1=-1.41025,-5.0444,0.0371177
2=-1.9613,-4.93904,0.0643651
0=-0.00352877,0.0081635,1.32717e-05
1=-1.40804,-5.03306,0.0374439
2=-1.95813,-4.94015,0.0642989
0=-0.00352913,0.00816258,1.32836e-05
1=-1.40601,-5.02169,0.0377787
2=-1.95496,-4.94126,0.0642327
0=-0.00352949,0.00816167,1.32955e-05
1=-1.40415,-5.01029,0.038122
2=-1.9518,-4.94237,0.0641664
0=-0.00352985,0.00816075,1.33073e-05
1=-1.40247,-4.99886,0.0384738
2=-1.94863,-4.94347,0.0641002
0=-0.00353021,0.00815984,1.33192e-05
1=-1.40098,-4.98742,0.038834
2=-1.94546,-4.94457,0.0640339
0=-0.00353057,0.00815892,1.3331e-05
1=-1.39967,-4.97595,0.0392028
2=-1.94229,-4.94567,0.0639675
0=-0.00353093,0.00815801,1.33428e-05
1=-1.39854,-4.96448,0.0395801
2=-1.93912,-4.94677,0.0639012
0=-0.00353128,0.00815709,1.33546e-05
1=-1.3976,-4.95299,0.0399659
2=-1.93595,-4.94787,0.0638348
0=-0.00353164,0.00815617,1.33664e-05
1=-1.39685,-4.9415,0.04036
2=-1.93278,-4.94896,0.0637684
0=-0.003532,0.00815526,1.33782e-05
1=-1.3963,-4.93002,0.0407625
2=-1.92961,-4.95006,0.0637019
0=-0.00353235,0.00815434,1.339e-05
1=-1.39593,-4.91853,0.0411733
2=-1.92644,-4.95115,0.0636355
0=-0.00353271,0.00815342,1.34018e-05
1=-1.39577,-4.90706,0.0415923
2=-1.92326,-4.95223,0.063569
0=-0.00353307,0.00815251,1.34135e-05
1=-1.39579,-4.8956,0.0420195
2=-1.92009,-4.95332,0.0635025
0=-0.00353342,0.00815159,1.34253e-05
1=-1.39601,-4.88416,0.0424547
2=-1.91692,-4.95441,0.0634359
0=-0.00353377,0.00815067,1.3437e-05
1=-1.39644,-4.87274,0.0428979
2=-1.91374,-4.95549,0.0633694
0=-0.00353413,0.00814975,1.34487e-05
1=-1.39705,-4.86135,0.0433489
2=-1.91056,-4.95657,0.0633028
0=-0.00353448,0.00814883,1.34604e-05
1=-1.39787,-4.85,0.0438076
2=-1.90738,-4.95765,0.0632362
0=-0.00353483,0.00814792,1.34721e-05
1=-1.39889,-4.83869,0.0442739
2=-1.90421,-4.95872,0.0631695
0=-0.00353518,0.008147,1.34838e-05
1=-1.4001,-4.82742,0.0447476
2=-1.90103,-4.9598,0.0631029
0=-0.00353553,0.00814608,1.34955e-05
1=-1.40152,-4.8162,0.0452286
2=-1.89785,-4.96087,0.0630362
0=-0.00353589,0.00814516,1.35071e-05
1=-1.40313,-4.80504,0.0457166
2=-1.89467,-4.96194,0.0629694
0=-0.00353624,0.00814424,1.35188e-05
1=-1.40493,-4.79393,0.0462116
2=-1.89149,-4.96301,0.0629027
0=-0.00353658,0.00814332,1.35304e-05
1=-1.40694,-4.7829,0.0467133
2=-1.8883,-4.96407,0.0628359
0=-0.00353693,0.0081424,1.35421e-05
1=-1.40914,-4.77193,0.0472216
2=-1.88512,-4.96514,0.0627691
0=-0.00353728,0.00814148,1.35537e-05
1=-1.41153,-4.76104,0.0477362
2=-1.88194,-4.9662,0.0627023
0=-0.00353763,0.00814056,1.35653e-05
1=-1.41412,-4.75023,0.0482568
2=-1.87875,-4.96726,0.0626355
0=-0.00353798,0.00813963,1.35769e-05
1=-1.41689,-4.73951,0.0487834
2=-1.87557,-4.96831,0.0625686
0=-0.00353832,0.00813871,1.35885e-05
1=-1.41986,-4.72887,0.0493155
2=-1.87238,-4.96937,0.0625017
0=-0.00353867,0.00813779,1.36e-05
1=-1.42301,-4.71834,0.0498531
2=-1.86919,-4.97042,0.0624347
0=-0.00353902,0.00813687,1.36116e-05
1=-1.42634,-4.7079,0.0503959
2=-1.86601,-4.97147,0.0623678
0=-0.00353936,0.00813595,1.36231e-05
1=-1.42985,-4.69757,0.0509435
2=-1.86282,-4.97252,0.0623008
0=-0.0035397,0.00813503,1.36347e-05
1=-1.43354,-4.68735,0.0514958
2=-1.85963,-4.97357,0.0622338
0=-0.00354005,0.0081341,1.36462e-05
1=-1.43741,-4.67725,0.0520524
2=-1.85644,-4.97462,0.0621668
0=-0.00354039,0.00813318,1.36577e-05
1=-1.44144,-4.66726,0.0526132
2=-1.85325,-4.97566,0.0620997
0=-0.00354073,0.00813226,1.36692e-05
1=-1.44564,-4.6574,0.0531778
2=-1.85006,-4.9767,0.0620326
0=-0.00354108,0.00813133,1.36807e-05
1=-1.45001,-4.64766,0.053746
2=-1.84687,-4.97774,0.0619655
0=-0.00354142,0.00813041,1.36922e-05
1=-1.45454,-4.63805,0.0543174
2=-1.84367,-4.97878,0.0618984
0=-0.00354176,0.00812948,1.37037e-05
1=-1.45922,-4.62858,0.0548919
2=-1.84048,-4.97981,0.0618313
0=-0.0035421,0.00812856,1.37151e-05
1=-1.46405,-4.61924,0.0554692
2=-1.83728,-4.98085,0.0617641
0=-0.00354244,0.00812764,1.37266e-05
1=-1.46903,-4.61005,0.0560489
2=-1.83409,-4.98188,0.0616969
0=-0.00354278,0.00812671,1.3738e-05
1=-1.47415,-4.60099,0.0566307
2=-1.83089,-4.98291,0.0616296
0=-0.00354312,0.00812579,1.37494e-05
1=-1.47941,-4.59208,0.0572146
2=-1.8277,-4.98393,0.0615624
0=-0.00354345,0.00812486,1.37608e-05
1=-1.48481,-4.58332,0.0578
2=-1.8245,-4.98496,0.0614951
0=-0.00354379,0.00812394,1.37722e-05
1=-1.49033,-4.57471,0.0583869
2=-1.8213,-4.98598,0.0614278
0=-0.00354413,0.00812301,1.37836e-05
1=-1.49598,-4.56626,0.0589749
2=-1.8181,-4.987,0.0613604
0=-0.00354447,0.00812208,1.3795e-05
1=-1.50175,-4.55795,0.0595637
2=-1.8149,-4.98802,0.0612931
0=-0.0035448,0.00812116,1.38063e-05
1=-1.50763,-4.54981,0.0601532
2=-1.8117,-4.98904,0.0612257
0=-0.00354514,0.00812023,1.38177e-05
1=-1.51362,-4.54182,0.060743
2=-1.8085,-4.99005,0.0611583
0=-0.00354547,0.0081193,1.3829e-05
1=-1.51972,-4.53398,0.061333
2=-1.8053,-4.99107,0.0610909
0=-0.00354581,0.00811838,1.38403e-05
1=-1.52592,-4.52631,0.0619229
2=-1.8021,-4.99208,0.0610234
0=-0.00354614,0.00811745,1.38517e-05
1=-1.53222,-4.5188,0.0625124
2=-1.79889,-4.99308,0.0609559
0=-0.00354647,0.00811652,1.3863e-05
1=-1.53861,-4.51145,0.0631014
2=-1.79569,-4.99409,0.0608884
0=-0.00354681,0.00811559,1.38743e-05
1=-1.54509,-4.50426,0.0636895
2=-1.79248,-4.9951,0.0608209
0=-0.00354714,0.00811466,1.38855e-05
1=-1.55164,-4.49723,0.0642767
2=-1.78928,-4.9961,0.0607533
0=-0.00354747,0.00811374,1.38968e-05
1=-1.55828,-4.49036,0.0648628
2=-1.78607,-4.9971,0.0606857
0=-0.0035478,0.00811281,1.39081e-05
1=-1.56499,-4.48366,0.0654474
2=-1.78286,-4.9981,0.0606181
0=-0.00354813,0.00811188,1.39193e-05
1=-1.57177,-4.47712,0.0660305
2=-1.77966,-4.99909,0.0605505
0=-0.00354846,0.00811095,1.39306e-05
1=-1.57861,-4.47073,0.0666118
2=-1.77645,-5.00009,0.0604828
0=-0.00354879,0.00811002,1.39418e-05
1=-1.58552,-4.46451,0.0671912
2=-1.77324,-5.00108,0.0604151
0=-0.00354912,0.00810909,1.3953e-05
1=-1.59248,-4.45845,0.0677685
2=-1.77003,-5.00207,0.0603474
0=-0.00354944,0.00810816,1.39642e-05
1=-1.59949,-4.45254,0.0683436
2=-1.76682,-5.00306,0.0602797
0=-0.00354977,0.00810723,1.39754e-05
1=-1.60655,-4.4468,0.0689163
2=-1.76361,-5.00404,0.0602119
0=-0.0035501,0.0081063,1.39865e-05
1=-1.61366,-4.44121,0.0694865
2=-1.7604,-5.00503,0.0601442
0=-0.00355042,0.00810537,1.39977e-05
1=-1.6208,-4.43578,0.070054
2=-1.75718,-5.00601,0.0600763
0=-0.00355075,0.00810444,1.40089e-05
1=-1.62799,-4.4305,0.0706187
2=-1.75397,-5.00699,0.0600085
0=-0.00355108,0.00810351,1.402e-05
1=-1.63521,-4.42538,0.0711805
2=-1.75075,-5.00797,0.0599407
0=-0.0035514,0.00810257,1.40311e-05
1=-1.64245,-4.4204,0.0717393
2=-1.74754,-5.00894,0.0598728
0=-0.00355172,0.00810164,1.40422e-05
1=-1.64973,-4.41558,0.072295
2=-1.74432,-5.00991,0.0598049
0=-0.00355205,0.00810071,1.40534e-05
1=-1.65703,-4.41091,0.0728474
2=-1.74111,-5.01089,0.0597369
0=-0.00355237,0.00809978,1.40644e-05
1=-1.66435,-4.40639,0.0733966
2=-1.73789,-5.01185,0.059669
0=-0.00355269,0.00809885,1.40755e-05
1=-1.67168,-4.40201,0.0739423
2=-1.73467,-5.01282,0.059601
0=-0.00355301,0.00809791,1.40866e-05
1=-1.67903,-4.39777,0.0744845
2=-1.73145,-5.01379,0.059533
0=-0.00355333,0.00809698,1.40977e-05
1=-1.68639,-4.39368,0.0750232
2=-1.72823,-5.01475,0.059465
0=-0.00355365,0.00809605,1.41087e-05
1=-1.69377,-4.38973,0.0755582
2=-1.72501,-5.01571,0.0593969
0=-0.00355397,0.00809511,1.41197e-05
1=-1.70114,-4.38592,0.0760896
2=-1.72179,-5.01667,0.0593288
0=-0.00355429,0.00809418,1.41308e-05
1=-1.70853,-4.38224,0.0766172
2=-1.71857,-5.01763,0.0592607
0=-0.00355461,0.00809325,1.41418e-05
1=-1.71591,-4.3787,0.077141
2=-1.71535,-5.01858,0.0591926
0=-0.00355493,0.00809231,1.41528e-05
1=-1.72329,-4.3753,0.0776609
2=-1.71213,-5.01954,0.0591244
0=-0.00355525,0.00809138,1.41638e-05
1=-1.73067,-4.37202,0.0781769
2=-1.7089,-5.02049,0.0590563
0=-0.00355557,0.00809044,1.41747e-05
1=-1.73805,-4.36888,0.078689
2=-1.70568,-5.02143,0.0589881
0=-0.00355588,0.00808951,1.41857e-05
1=-1.74541,-4.36586,0.0791972
2=-1.70245,-5.02238,0.0589198
0=-0.0035562,0.00808857,1.41967e-05
1=-1.75277,-4.36297,0.0797013
2=-1.69923,-5.02333,0.0588516
0=-0.00355651,0.00808764,1.42076e-05
1=-1.76012,-4.3602,0.0802013
2=-1.696,-5.02427,0.0587833
0=-0.00355683,0.0080867,1.42185e-05
1=-1.76745,-4.35755,0.0806973
2=-1.69278,-5.02521,0.058715
0=-0.00355714,0.00808576,1.42294e-05
1=-1.77477,-4.35503,0.0811893
2=-1.68955,-5.02615,0.0586467
0=-0.00355746,0.00808483,1.42403e-05
1=-1.78208,-4.35262,0.0816771
2=-1.68632,-5.02708,0.0585784
0=-0.00355777,0.00808389,1.42512e-05
1=-1.78936,-4.35033,0.0821608
2=-1.68309,-5.02802,0.05851
0=-0.00355808,0.00808296,1.42621e-05
1=-1.79663,-4.34815,0.0826404
2=-1.67986,-5.02895,0.0584416
0=-0.00355839,0.00808202,1.4273e-05
1=-1.80388,-4.34609,0.0831158
2=-1.67663,-5.02988,0.0583732
0=-0.0035587,0.00808108,1.42838e-05
1=-1.8111,-4.34414,0.0835871
2=-1.6734,-5.03081,0.0583047
0=-0.00355901,0.00808014,1.42947e-05
1=-1.8183,-4.34229,0.0840543
2=-1.67017,-5.03173,0.0582363
0=-0.00355932,0.00807921,1.43055e-05
1=-1.82548,-4.34055,0.0845173
2=-1.66693,-5.03266,0.0581678
0=-0.00355963,0.00807827,1.43163e-05
1=-1.83263,-4.33892,0.0849762
2=-1.6637,-5.03358,0.0580993
0=-0.00355994,0.00807733,1.43271e-05
1=-1.83976,-4.33739,0.0854309
2=-1.66047,-5.0345,0.0580307
0=-0.00356025,0.00807639,1.43379e-05
1=-1.84686,-4.33596,0.0858815
2=-1.65723,-5.03542,0.0579622
0=-0.00356056,0.00807545,1.43487e-05
1=-1.85393,-4.33463,0.0863279
2=-1.654,-5.03633,0.0578936
0=-0.00356087,0.00807451,1.43595e-05
1=-1.86096,-4.3334,0.0867702
2=-1.65076,-5.03724,0.057825
0=-0.00356117,0.00807357,1.43703e-05
1=-1.86797,-4.33227,0.0872084
2=-1.64752,-5.03816,0.0577563
0=-0.00356148,0.00807263,1.4381e-05
1=-1.87495,-4.33123,0.0876425
2=-1.64429,-5.03906,0.0576877
0=-0.00356178,0.00807169,1.43918e-05
1=-1.8819,-4.33029,0.0880725
2=-1.64105,-5.03997,0.057619
0=-0.00356209,0.00807075,1.44025e-05
1=-1.88881,-4.32943,0.0884984
2=-1.63781,-5.04088,0.0575503
0=-0.00356239,0.00806981,1.44132e-05
1=-1.89569,-4.32867,0.0889203
2=-1.63457,-5.04178,0.0574816
0=-0.0035627,0.00806887,1.44239e-05
1=-1.90253,-4.32799,0.0893381
2=-1.63133,-5.04268,0.0574128
0=-0.003563,0.00806793,1.44346e-05
1=-1.90934,-4.3274,0.0897519
2=-1.62809,-5.04358,0.057344
0=-0.0035633,0.00806699,1.44453e-05
1=-1.91612,-4.3269,0.0901616
2=-1.62485,-5.04448,0.0572752
0=-0.00356361,0.00806605,1.44559e-05
1=-1.92286,-4.32648,0.0905674
2=-1.62161,-5.04537,0.0572064
0=-0.00356391,0.00806511,1.44666e-05
1=-1.92956,-4.32614,0.0909692
2=-1.61836,-5.04626,0.0571376
0=-0.00356421,0.00806417,1.44772e-05
1=-1.93623,-4.32588,0.091367
2=-1.61512,-5.04715,0.0570687
0=-0.00356451,0.00806323,1.44879e-05
1=-1.94286,-4.3257,0.0917609
2=-1.61188,-5.04804,0.0569998
0=-0.00356481,0.00806228,1.44985e-05
1=-1.94945,-4.3256,0.0921509
2=-1.60863,-5.04893,0.0569309
0=-0.00356511,0.00806134,1.45091e-05
1=-1.956,-4.32557,0.092537
2=-1.60539,-5.04981,0.0568619
0=-0.00356541,0.0080604,1.45197e-05
1=-1.96252,-4.32562,0.0929193
2=-1.60214,-5.05069,0.056793
0=-0.0035657,0.00805946,1.45303e-05
1=-1.96899,-4.32574,0.0932976
2=-1.59889,-5.05157,0.056724
0=-0.003566,0.00805851,1.45408e-05
1=-1.97543,-4.32594,0.0936722
2=-1.59565,-5.05245,0.056655
0=-0.0035663,0.00805757,1.45514e-05
1=-1.98182,-4.32621,0.094043
2=-1.5924,-5.05333,0.0565859
0=-0.00356659,0.00805663,1.45619e-05
1=-1.98818,-4.32654,0.09441
2=-1.58915,-5.0542,0.0565169
0=-0.00356689,0.00805568,1.45725e-05
1=-1.9945,-4.32695,0.0947733
2=-1.5859,-5.05507,0.0564478
0=-0.00356718,0.00805474,1.4583e-05
1=-2.00078,-4.32742,0.0951328
2=-1.58265,-5.05594,0.0563787
0=-0.00356748,0.00805379,1.45935e-05
1=-2.00701,-4.32796,0.0954887
2=-1.5794,-5.05681,0.0563096
0=-0.00356777,0.00805285,1.4604e-05
1=-2.01321,-4.32856,0.0958408
2=-1.57615,-5.05767,0.0562404
0=-0.00356807,0.00805191,1.46145e-05
1=-2.01937,-4.32923,0.0961894
2=-1.5729,-5.05854,0.0561712
0=-0.00356836,0.00805096,1.4625e-05
1=-2.02548,-4.32995,0.0965343
2=-1.56964,-5.0594,0.0561021
0=-0.00356865,0.00805002,1.46354e-05
1=-2.03156,-4.33074,0.0968756
2=-1.56639,-5.06026,0.0560328
0=-0.00356894,0.00804907,1.46459e-05
1=-2.03759,-4.3316,0.0972134
2=-1.56314,-5.06112,0.0559636
0=-0.00356923,0.00804812,1.46563e-05
1=-2.04358,-4.33251,0.0975476
2=-1.55988,-5.06197,0.0558943
0=-0.00356952,0.00804718,1.46667e-05
1=-2.04954,-4.33347,0.0978783
2=-1.55663,-5.06282,0.055825
0=-0.00356981,0.00804623,1.46771e-05
1=-2.05544,-4.3345,0.0982055
2=-1.55337,-5.06367,0.0557557
0=-0.0035701,0.00804529,1.46875e-05
1=-2.06131,-4.33558,0.0985293
2=-1.55011,-5.06452,0.0556864
0=-0.00357039,0.00804434,1.46979e-05
1=-2.06714,-4.33672,0.0988496
2=-1.54686,-5.06537,0.055617
0=-0.00357068,0.00804339,1.47083e-05
1=-2.07293,-4.33791,0.0991666
2=-1.5436,-5.06621,0.0555476
0=-0.00357097,0.00804245,1.47187e-05
1=-2.07867,-4.33915,0.0994801
2=-1.54034,-5.06706,0.0554782
0=-0.00357125,0.0080415,1.4729e-05
1=-2.08437,-4.34044,0.0997903
2=-1.53708,-5.0679,0.0554088
0=-0.00357154,0.00804055,1.47394e-05
1=-2.09004,-4.34179,0.100097
2=-1.53382,-5.06873,0.0553394
0=-0.00357183,0.0080396,1.47497e-05
1=-2.09566,-4.34319,0.100401
2=-1.53056,-5.06957,0.0552699
0=-0.00357211,0.00803865,1.476e-05
1=-2.10123,-4.34464,0.100701
2=-1.5273,-5.0704,0.0552004
0=-0.00357239,0.00803771,1.47703e-05
1=-2.10677,-4.34613,0.100998
2=-1.52404,-5.07124,0.0551309
0=-0.00357268,0.00803676,1.47806e-05
1=-2.11227,-4.34767,0.101292
2=-1.52078,-5.07206,0.0550613
0=-0.00357296,0.00803581,1.47909e-05
1=-2.11772,-4.34927,0.101582
2=-1.51751,-5.07289,0.0549918
0=-0.00357324,0.00803486,1.48012e-05
1=-2.12314,-4.3509,0.10187
2=-1.51425,-5.07372,0.0549222
0=-0.00357353,0.00803391,1.48114e-05
1=-2.12851,-4.35258,0.102154
2=-1.51099,-5.07454,0.0548526
0=-0.00357381,0.00803296,1.48217e-05
1=-2.13384,-4.35431,0.102435
2=-1.50772,-5.07536,0.0547829
0=-0.00357409,0.00803201,1.48319e-05
1=-2.13913,-4.35608,0.102713
2=-1.50446,-5.07618,0.0547133
0=-0.00357437,0.00803106,1.48421e-05
1=-2.14438,-4.35789,0.102988
2=-1.50119,-5.077,0.0546436
0=-0.00357465,0.00803011,1.48523e-05
1=-2.14958,-4.35975,0.10326
2=-1.49792,-5.07781,0.0545739
0=-0.00357493,0.00802916,1.48625e-05
1=-2.15475,-4.36164,0.103529
2=-1.49466,-5.07863,0.0545042
0=-0.00357521,0.00802821,1.48727e-05
1=-2.15988,-4.36358,0.103795
2=-1.49139,-5.07944,0.0544344
0=-0.00357549,0.00802726,1.48829e-05
1=-2.16496,-4.36556,0.104058
2=-1.48812,-5.08025,0.0543647
0=-0.00357576,0.00802631,1.4893e-05
1=-2.17001,-4.36758,0.104318
2=-1.48485,-5.08105,0.0542949
0=-0.00357604,0.00802536,1.49032e-05
1=-2.17501,-4.36963,0.104575
2=-1.48158,-5.08186,0.054225
0=-0.00357632,0.00802441,1.49133e-05
1=-2.17998,-4.37173,0.104829
2=-1.47831,-5.08266,0.0541552
0=-0.00357659,0.00802346,1.49234e-05
1=-2.1849,-4.37386,0.10508
2=-1.47504,-5.08346,0.0540854
0=-0.00357687,0.0080225,1.49335e-05
1=-2.18978,-4.37602,0.105328
2=-1.47177,-5.08426,0.0540155
0=-0.00357714,0.00802155,1.49436e-05
1=-2.19463,-4.37823,0.105574
2=-1.4685,-5.08505,0.0539456
0=-0.00357742,0.0080206,1.49537e-05
1=-2.19943,-4.38047,0.105817
2=-1.46522,-5.08585,0.0538756
0=-0.00357769,0.00801965,1.49638e-05
1=-2.2042,-4.38274,0.106056
2=-1.46195,-5.08664,0.0538057
0=-0.00357796,0.00801869,1.49738e-05
1=-2.20892,-4.38505,0.106294
2=-1.45868,-5.08743,0.0537357
0=-0.00357823,0.00801774,1.49839e-05
1=-2.2136,-4.38739,0.106528
2=-1.4554,-5.08822,0.0536657
0=-0.00357851,0.00801679,1.49939e-05
1=-2.21825,-4.38977,0.10676
2=-1.45213,-5.089,0.0535957
0=-0.00357878,0.00801583,1.50039e-05
1=-2.22286,-4.39218,0.106989
2=-1.44885,-5.08978,0.0535257
0=-0.00357905,0.00801488,1.5014e-05
1=-2.22742,-4.39462,0.107215
2=-1.44558,-5.09057,0.0534556
0=-0.00357932,0.00801393,1.5024e-05
1=-2.23195,-4.39709,0.107438
2=-1.4423,-5.09134,0.0533855
0=-0.00357959,0.00801297,1.50339e-05
1=-2.23644,-4.39959,0.107659
2=-1.43902,-5.09212,0.0533154
0=-0.00357985,0.00801202,1.50439e-05
1=-2.24089,-4.40213,0.107878
2=-1.43574,-5.0929,0.0532453
0=-0.00358012,0.00801106,1.50539e-05
1=-2.2453,-4.40469,0.108093
2=-1.43247,-5.09367,0.0531752
0=-0.00358039,0.00801011,1.50638e-05
1=-2.24967,-4.40728,0.108307
2=-1.42919,-5.09444,0.053105
0=-0.00358066,0.00800915,1.50738e-05
1=-2.25401,-4.4099,0.108517
2=-1.42591,-5.09521,0.0530348
0=-0.00358092,0.0080082,1.50837e-05
1=-2.25831,-4.41255,0.108725
2=-1.42263,-5.09597,0.0529646
0=-0.00358119,0.00800724,1.50936e-05
1=-2.26256,-4.41523,0.108931
2=-1.41934,-5.09674,0.0528943
0=-0.00358145,0.00800629,1.51035e-05
1=-2.26678,-4.41794,0.109134
2=-1.41606,-5.0975,0.0528241
0=-0.00358172,0.00800533,1.51134e-05
1=-2.27097,-4.42067,0.109334
2=-1.41278,-5.09826,0.0527538
0=-0.00358198,0.00800438,1.51233e-05
1=-2.27511,-4.42343,0.109532
2=-1.4095,-5.09902,0.0526835
0=-0.00358224,0.00800342,1.51331e-05
1=-2.27922,-4.42621,0.109728
2=-1.40621,-5.09977,0.0526132
0=-0.00358251,0.00800246,1.5143e-05
1=-2.28329,-4.42903,0.109921
2=-1.40293,-5.10053,0.0525428
0=-0.00358277,0.00800151,1.51528e-05
1=-2.28732,-4.43186,0.110112
2=-1.39965,-5.10128,0.0524725
0=-0.00358303,0.00800055,1.51626e-05
1=-2.29132,-4.43472,0.1103
2=-1.39636,-5.10203,0.0524021
0=-0.00358329,0.00799959,1.51724e-05
1=-2.29528,-4.43761,0.110487
2=-1.39308,-5.10278,0.0523317
0=-0.00358355,0.00799863,1.51822e-05
1=-2.2992,-4.44052,0.11067
2=-1.38979,-5.10352,0.0522612
0=-0.00358381,0.00799768,1.5192e-05
1=-2.30309,-4.44345,0.110852
2=-1.3865,-5.10426,0.0521908
0=-0.00358407,0.00799672,1.52018e-05
1=-2.30694,-4.44641,0.111031
2=-1.38321,-5.10501,0.0521203
0=-0.00358433,0.00799576,1.52116e-05
1=-2.31075,-4.44939,0.111207
2=-1.37993,-5.10574,0.0520498
0=-0.00358459,0.0079948,1.52213e-05
1=-2.31453,-4.45239,0.111382
2=-1.37664,-5.10648,0.0519793
0=-0.00358485,0.00799384,1.52311e-05
1=-2.31827,-4.45542,0.111554
2=-1.37335,-5.10722,0.0519088
0=-0.0035851,0.00799288,1.52408e-05
