# Next line: [dim],[# integration points],[years],[dt],[system radius],[planet count],[beta]
3,16000,20,0.00125,10,3,2
# Next lines: [planet ID],[planet name]
0,Sun
1,Earth
2,Jupiter
# Next lines: [planet ID]=[x],[y],[z]
2=-4.29496,-3.31021,0.109813
0=-0.00362477,0.00749179,1.82098e-05
1=0.866605,0.482278,-2.17351e-05
2=-4.2929,-3.31278,0.109778
0=-0.00362477,0.00749178,1.821e-05
1=0.862715,0.489174,-2.2772e-05
2=-4.29084,-3.31535,0.109742
0=-0.00362478,0.00749178,1.82102e-05
1=0.85877,0.49604,-2.3806e-05
2=-4.28877,-3.31791,0.109707
0=-0.00362479,0.00749177,1.82104e-05
1=0.854771,0.502874,-2.48372e-05
2=-4.28671,-3.32048,0.109671
0=-0.0036248,0.00749177,1.82106e-05
1=0.850717,0.509677,-2.58654e-05
2=-4.28464,-3.32304,0.109635
0=-0.0036248,0.00749176,1.82108e-05
1=0.846609,0.516448,-2.68906e-05
2=-4.28257,-3.32561,0.1096
0=-0.00362481,0.00749175,1.8211e-05
1=0.842447,0.523187,-2.79126e-05
2=-4.2805,-3.32817,0.109564
0=-0.00362482,0.00749175,1.82112e-05
1=0.838231,0.529894,-2.89315e-05
2=-4.27843,-3.33073,0.109528
0=-0.00362483,0.00749174,1.82114e-05
1=0.833962,0.536567,-2.99472e-05
2=-4.27635,-3.33329,0.109493
0=-0.00362484,0.00749173,1.82116e-05
1=0.82964,0.543206,-3.09595e-05
2=-4.27428,-3.33584,0.109457
0=-0.00362484,0.00749173,1.82118e-05
1=0.825265,0.549812,-3.19685e-05
2=-4.2722,-3.3384,0.109421
0=-0.00362485,0.00749172,1.8212e-05
1=0.820837,0.556383,-3.29741e-05
2=-4.27012,-3.34096,0.109385
0=-0.00362486,0.00749172,1.82122e-05
1=0.816357,0.562919,-3.39762e-05
2=-4.26804,-3.34351,0.109349
0=-0.00362487,0.00749171,1.82124e-05
1=0.811825,0.56942,-3.49747e-05
2=-4.26596,-3.34606,0.109313
0=-0.00362487,0.0074917,1.82126e-05
1=0.807241,0.575886,-3.59696e-05
2=-4.26387,-3.34861,0.109277
0=-0.00362488,0.0074917,1.82128e-05
1=0.802606,0.582315,-3.69608e-05
2=-4.26179,-3.35116,0.109241
0=-0.00362489,0.00749169,1.8213e-05
1=0.797919,0.588707,-3.79482e-05
2=-4.2597,-3.35371,0.109205
0=-0.0036249,0.00749169,1.82132e-05
1=0.793181,0.595063,-3.89319e-05
2=-4.25761,-3.35626,0.109169
0=-0.00362491,0.00749168,1.82134e-05
1=0.788393,0.601382,-3.99117e-05
2=-4.25552,-3.3588,0.109132
0=-0.00362491,0.00749167,1.82136e-05
1=0.783554,0.607662,-4.08875e-05
2=-4.25343,-3.36135,0.109096
0=-0.00362492,0.00749167,1.82138e-05
1=0.778665,0.613904,-4.18593e-05
2=-4.25134,-3.36389,0.10906
0=-0.00362493,0.00749166,1.8214e-05
1=0.773727,0.620108,-4.28271e-05
2=-4.24924,-3.36644,0.109024
0=-0.00362494,0.00749166,1.82142e-05
1=0.768739,0.626273,-4.37907e-05
2=-4.24714,-3.36898,0.108987
0=-0.00362494,0.00749165,1.82144e-05
1=0.763702,0.632399,-4.47502e-05
2=-4.24505,-3.37152,0.108951
0=-0.00362495,0.00749164,1.82146e-05
1=0.758616,0.638484,-4.57054e-05
2=-4.24294,-3.37405,0.108914
0=-0.00362496,0.00749164,1.82148e-05
1=0.753481,0.64453,-4.66563e-05
2=-4.24084,-3.37659,0.108878
0=-0.00362497,0.00749163,1.8215e-05
1=0.748298,0.650535,-4.76028e-05
2=-4.23874,-3.37913,0.108841
0=-0.00362498,0.00749162,1.82152e-05
1=0.743068,0.656499,-4.85449e-05
2=-4.23663,-3.38166,0.108805
0=-0.00362498,0.00749162,1.82154e-05
1=0.73779,0.662421,-4.94825e-05
2=-4.23453,-3.38419,0.108768
0=-0.00362499,0.00749161,1.82156e-05
1=0.732464,0.668302,-5.04155e-05
2=-4.23242,-3.38672,0.108732
0=-0.003625,0.00749161,1.82158e-05
1=0.727092,0.674141,-5.1344e-05
2=-4.23031,-3.38925,0.108695
0=-0.00362501,0.0074916,1.8216e-05
1=0.721673,0.679937,-5.22677e-05
2=-4.2282,-3.39178,0.108658
0=-0.00362501,0.00749159,1.82162e-05
1=0.716207,0.68569,-5.31867e-05
2=-4.22608,-3.39431,0.108621
0=-0.00362502,0.00749159,1.82164e-05
1=0.710696,0.6914,-5.41009e-05
2=-4.22397,-3.39684,0.108584
0=-0.00362503,0.00749158,1.82166e-05
1=0.705139,0.697067,-5.50103e-05
2=-4.22185,-3.39936,0.108548
0=-0.00362504,0.00749158,1.82168e-05
1=0.699537,0.702689,-5.59147e-05
2=-4.21973,-3.40189,0.108511
0=-0.00362504,0.00749157,1.8217e-05
1=0.693891,0.708267,-5.68142e-05
2=-4.21761,-3.40441,0.108474
0=-0.00362505,0.00749156,1.82172e-05
1=0.688199,0.713801,-5.77087e-05
2=-4.21549,-3.40693,0.108437
0=-0.00362506,0.00749156,1.82174e-05
1=0.682464,0.719289,-5.8598e-05
2=-4.21337,-3.40945,0.1084
0=-0.00362507,0.00749155,1.82176e-05
1=0.676684,0.724732,-5.94822e-05
2=-4.21124,-3.41197,0.108363
0=-0.00362508,0.00749154,1.82178e-05
1=0.670862,0.730129,-6.03612e-05
2=-4.20912,-3.41449,0.108325
0=-0.00362508,0.00749154,1.8218e-05
1=0.664996,0.73548,-6.1235e-05
2=-4.20699,-3.417,0.108288
0=-0.00362509,0.00749153,1.82182e-05
1=0.659087,0.740784,-6.21034e-05
2=-4.20486,-3.41952,0.108251
0=-0.0036251,0.00749153,1.82184e-05
1=0.653136,0.746041,-6.29665e-05
2=-4.20273,-3.42203,0.108214
0=-0.00362511,0.00749152,1.82186e-05
1=0.647143,0.751252,-6.38241e-05
2=-4.20059,-3.42454,0.108177
0=-0.00362511,0.00749151,1.82188e-05
1=0.641109,0.756414,-6.46763e-05
2=-4.19846,-3.42705,0.108139
0=-0.00362512,0.00749151,1.8219e-05
1=0.635033,0.761529,-6.55229e-05
2=-4.19632,-3.42956,0.108102
0=-0.00362513,0.0074915,1.82192e-05
1=0.628916,0.766596,-6.63639e-05
2=-4.19419,-3.43207,0.108064
0=-0.00362514,0.00749149,1.82194e-05
1=0.622759,0.771614,-6.71992e-05
2=-4.19205,-3.43457,0.108027
0=-0.00362514,0.00749149,1.82196e-05
1=0.616562,0.776583,-6.80289e-05
2=-4.18991,-3.43708,0.107989
0=-0.00362515,0.00749148,1.82198e-05
1=0.610325,0.781503,-6.88528e-05
2=-4.18776,-3.43958,0.107952
0=-0.00362516,0.00749148,1.822e-05
1=0.604049,0.786374,-6.96708e-05
2=-4.18562,-3.44209,0.107914
0=-0.00362517,0.00749147,1.82202e-05
1=0.597734,0.791194,-7.04831e-05
2=-4.18347,-3.44459,0.107877
0=-0.00362517,0.00749146,1.82204e-05
1=0.591381,0.795965,-7.12894e-05
2=-4.18132,-3.44709,0.107839
0=-0.00362518,0.00749146,1.82206e-05
1=0.584989,0.800685,-7.20897e-05
2=-4.17918,-3.44959,0.107801
0=-0.00362519,0.00749145,1.82208e-05
1=0.57856,0.805354,-7.2884e-05
2=-4.17702,-3.45208,0.107764
0=-0.0036252,0.00749144,1.8221e-05
1=0.572094,0.809972,-7.36722e-05
2=-4.17487,-3.45458,0.107726
0=-0.0036252,0.00749144,1.82212e-05
1=0.56559,0.814539,-7.44543e-05
2=-4.17272,-3.45707,0.107688
0=-0.00362521,0.00749143,1.82213e-05
1=0.55905,0.819054,-7.52302e-05
2=-4.17056,-3.45957,0.10765
0=-0.00362522,0.00749143,1.82215e-05
1=0.552474,0.823517,-7.59999e-05
2=-4.16841,-3.46206,0.107612
0=-0.00362523,0.00749142,1.82217e-05
1=0.545863,0.827928,-7.67633e-05
2=-4.16625,-3.46455,0.107574
0=-0.00362524,0.00749141,1.82219e-05
1=0.539216,0.832286,-7.75204e-05
2=-4.16409,-3.46704,0.107536
0=-0.00362524,0.00749141,1.82221e-05
1=0.532535,0.836592,-7.82711e-05
2=-4.16192,-3.46953,0.107498
0=-0.00362525,0.0074914,1.82223e-05
1=0.525819,0.840844,-7.90154e-05
2=-4.15976,-3.47201,0.10746
0=-0.00362526,0.00749139,1.82225e-05
1=0.519069,0.845043,-7.97532e-05
2=-4.15759,-3.4745,0.107422
0=-0.00362527,0.00749139,1.82227e-05
1=0.512285,0.849188,-8.04845e-05
2=-4.15543,-3.47698,0.107384
0=-0.00362527,0.00749138,1.82229e-05
1=0.505469,0.853279,-8.12092e-05
2=-4.15326,-3.47946,0.107346
0=-0.00362528,0.00749137,1.82231e-05
1=0.49862,0.857316,-8.19273e-05
2=-4.15109,-3.48194,0.107307
0=-0.00362529,0.00749137,1.82233e-05
1=0.491738,0.861298,-8.26387e-05
2=-4.14892,-3.48442,0.107269
0=-0.0036253,0.00749136,1.82235e-05
1=0.484825,0.865226,-8.33434e-05
2=-4.14674,-3.4869,0.107231
0=-0.0036253,0.00749136,1.82237e-05
1=0.477881,0.869098,-8.40413e-05
2=-4.14457,-3.48938,0.107192
0=-0.00362531,0.00749135,1.82239e-05
1=0.470906,0.872916,-8.47325e-05
2=-4.14239,-3.49185,0.107154
0=-0.00362532,0.00749134,1.82241e-05
1=0.4639,0.876678,-8.54167e-05
2=-4.14021,-3.49433,0.107115
0=-0.00362533,0.00749134,1.82243e-05
1=0.456864,0.880384,-8.60941e-05
2=-4.13803,-3.4968,0.107077
0=-0.00362533,0.00749133,1.82245e-05
1=0.449798,0.884033,-8.67646e-05
2=-4.13585,-3.49927,0.107038
0=-0.00362534,0.00749132,1.82247e-05
1=0.442704,0.887627,-8.7428e-05
2=-4.13367,-3.50174,0.107
0=-0.00362535,0.00749132,1.82249e-05
1=0.435581,0.891164,-8.80845e-05
2=-4.13149,-3.50421,0.106961
0=-0.00362536,0.00749131,1.82251e-05
1=0.428429,0.894645,-8.87339e-05
2=-4.1293,-3.50668,0.106923
0=-0.00362536,0.0074913,1.82253e-05
1=0.42125,0.898068,-8.93761e-05
2=-4.12711,-3.50915,0.106884
0=-0.00362537,0.0074913,1.82255e-05
1=0.414044,0.901435,-9.00112e-05
2=-4.12492,-3.51161,0.106845
0=-0.00362538,0.00749129,1.82257e-05
1=0.406811,0.904744,-9.06391e-05
2=-4.12273,-3.51407,0.106806
0=-0.00362539,0.00749129,1.82259e-05
1=0.399551,0.907995,-9.12598e-05
2=-4.12054,-3.51654,0.106767
0=-0.00362539,0.00749128,1.82261e-05
1=0.392266,0.911188,-9.18732e-05
2=-4.11834,-3.519,0.106729
0=-0.0036254,0.00749127,1.82263e-05
1=0.384955,0.914324,-9.24792e-05
2=-4.11615,-3.52146,0.10669
0=-0.00362541,0.00749127,1.82265e-05
1=0.377619,0.917401,-9.30779e-05
2=-4.11395,-3.52391,0.106651
0=-0.00362542,0.00749126,1.82267e-05
1=0.370258,0.920419,-9.36693e-05
2=-4.11175,-3.52637,0.106612
0=-0.00362542,0.00749125,1.82269e-05
1=0.362874,0.923379,-9.42531e-05
2=-4.10955,-3.52883,0.106573
0=-0.00362543,0.00749125,1.82271e-05
1=0.355466,0.92628,-9.48295e-05
2=-4.10735,-3.53128,0.106534
0=-0.00362544,0.00749124,1.82273e-05
1=0.348035,0.929122,-9.53984e-05
2=-4.10515,-3.53373,0.106495
0=-0.00362545,0.00749123,1.82275e-05
1=0.340581,0.931905,-9.59597e-05
2=-4.10294,-3.53618,0.106455
0=-0.00362545,0.00749123,1.82277e-05
1=0.333105,0.934629,-9.65135e-05
2=-4.10073,-3.53863,0.106416
0=-0.00362546,0.00749122,1.82278e-05
1=0.325608,0.937292,-9.70596e-05
2=-4.09853,-3.54108,0.106377
0=-0.00362547,0.00749122,1.8228e-05
1=0.318089,0.939896,-9.7598e-05
2=-4.09632,-3.54353,0.106338
0=-0.00362548,0.00749121,1.82282e-05
1=0.31055,0.942441,-9.81288e-05
2=-4.0941,-3.54597,0.106298
0=-0.00362548,0.0074912,1.82284e-05
1=0.30299,0.944925,-9.86518e-05
2=-4.09189,-3.54842,0.106259
0=-0.00362549,0.0074912,1.82286e-05
1=0.295411,0.947348,-9.91671e-05
2=-4.08968,-3.55086,0.10622
0=-0.0036255,0.00749119,1.82288e-05
1=0.287812,0.949711,-9.96746e-05
2=-4.08746,-3.5533,0.10618
0=-0.00362551,0.00749118,1.8229e-05
1=0.280195,0.952014,-0.000100174
2=-4.08524,-3.55574,0.106141
0=-0.00362551,0.00749118,1.82292e-05
1=0.27256,0.954256,-0.000100666
2=-4.08302,-3.55818,0.106101
0=-0.00362552,0.00749117,1.82294e-05
1=0.264906,0.956437,-0.00010115
2=-4.0808,-3.56062,0.106061
0=-0.00362553,0.00749116,1.82296e-05
1=0.257236,0.958557,-0.000101626
2=-4.07858,-3.56305,0.106022
0=-0.00362554,0.00749116,1.82298e-05
1=0.249548,0.960616,-0.000102094
2=-4.07635,-3.56549,0.105982
0=-0.00362554,0.00749115,1.823e-05
1=0.241845,0.962613,-0.000102554
2=-4.07413,-3.56792,0.105943
0=-0.00362555,0.00749114,1.82302e-05
1=0.234125,0.964549,-0.000103006
2=-4.0719,-3.57035,0.105903
0=-0.00362556,0.00749114,1.82304e-05
1=0.226391,0.966424,-0.00010345
2=-4.06967,-3.57278,0.105863
0=-0.00362557,0.00749113,1.82306e-05
1=0.218641,0.968237,-0.000103885
2=-4.06744,-3.57521,0.105823
0=-0.00362557,0.00749112,1.82308e-05
1=0.210877,0.969988,-0.000104313
2=-4.06521,-3.57764,0.105783
0=-0.00362558,0.00749112,1.8231e-05
1=0.203099,0.971677,-0.000104733
2=-4.06298,-3.58007,0.105743
0=-0.00362559,0.00749111,1.82312e-05
1=0.195308,0.973304,-0.000105144
2=-4.06074,-3.58249,0.105703
0=-0.0036256,0.0074911,1.82314e-05
1=0.187505,0.974868,-0.000105547
2=-4.0585,-3.58491,0.105664
0=-0.0036256,0.0074911,1.82316e-05
1=0.179689,0.976371,-0.000105942
2=-4.05626,-3.58734,0.105623
0=-0.00362561,0.00749109,1.82317e-05
1=0.171861,0.977811,-0.000106329
2=-4.05402,-3.58976,0.105583
0=-0.00362562,0.00749109,1.82319e-05
1=0.164021,0.979189,-0.000106708
2=-4.05178,-3.59218,0.105543
0=-0.00362563,0.00749108,1.82321e-05
1=0.156171,0.980504,-0.000107078
2=-4.04954,-3.59459,0.105503
0=-0.00362563,0.00749107,1.82323e-05
1=0.148311,0.981757,-0.00010744
2=-4.04729,-3.59701,0.105463
0=-0.00362564,0.00749107,1.82325e-05
1=0.140441,0.982947,-0.000107793
2=-4.04505,-3.59943,0.105423
0=-0.00362565,0.00749106,1.82327e-05
1=0.132562,0.984074,-0.000108138
2=-4.0428,-3.60184,0.105382
0=-0.00362566,0.00749105,1.82329e-05
1=0.124674,0.985139,-0.000108475
2=-4.04055,-3.60425,0.105342
0=-0.00362566,0.00749105,1.82331e-05
1=0.116777,0.98614,-0.000108804
2=-4.0383,-3.60666,0.105302
0=-0.00362567,0.00749104,1.82333e-05
1=0.108873,0.987079,-0.000109123
2=-4.03605,-3.60907,0.105261
0=-0.00362568,0.00749103,1.82335e-05
1=0.100962,0.987954,-0.000109435
2=-4.03379,-3.61148,0.105221
0=-0.00362569,0.00749103,1.82337e-05
1=0.0930434,0.988766,-0.000109738
2=-4.03154,-3.61389,0.105181
0=-0.00362569,0.00749102,1.82339e-05
1=0.085119,0.989515,-0.000110032
2=-4.02928,-3.61629,0.10514
0=-0.0036257,0.00749101,1.82341e-05
1=0.0771889,0.990201,-0.000110318
2=-4.02702,-3.6187,0.105099
0=-0.00362571,0.00749101,1.82343e-05
1=0.0692536,0.990824,-0.000110596
2=-4.02476,-3.6211,0.105059
0=-0.00362572,0.007491,1.82345e-05
1=0.0613136,0.991384,-0.000110865
2=-4.0225,-3.6235,0.105018
0=-0.00362572,0.00749099,1.82347e-05
1=0.0533694,0.99188,-0.000111125
2=-4.02024,-3.6259,0.104978
0=-0.00362573,0.00749099,1.82349e-05
1=0.0454215,0.992313,-0.000111377
2=-4.01797,-3.6283,0.104937
0=-0.00362574,0.00749098,1.8235e-05
1=0.0374705,0.992682,-0.00011162
2=-4.0157,-3.63069,0.104896
0=-0.00362574,0.00749097,1.82352e-05
1=0.0295168,0.992988,-0.000111854
2=-4.01344,-3.63309,0.104855
0=-0.00362575,0.00749097,1.82354e-05
1=0.021561,0.99323,-0.00011208
2=-4.01117,-3.63548,0.104814
0=-0.00362576,0.00749096,1.82356e-05
1=0.0136035,0.99341,-0.000112298
2=-4.00889,-3.63788,0.104774
0=-0.00362577,0.00749095,1.82358e-05
1=0.0056449,0.993525,-0.000112506
2=-4.00662,-3.64027,0.104733
0=-0.00362577,0.00749095,1.8236e-05
1=-0.0023143,0.993578,-0.000112706
2=-4.00435,-3.64266,0.104692
0=-0.00362578,0.00749094,1.82362e-05
1=-0.0102736,0.993566,-0.000112897
2=-4.00207,-3.64504,0.104651
0=-0.00362579,0.00749093,1.82364e-05
1=-0.0182325,0.993492,-0.00011308
2=-3.99979,-3.64743,0.10461
0=-0.0036258,0.00749093,1.82366e-05
1=-0.0261904,0.993354,-0.000113254
2=-3.99752,-3.64982,0.104569
0=-0.0036258,0.00749092,1.82368e-05
1=-0.0341469,0.993152,-0.000113419
2=-3.99523,-3.6522,0.104527
0=-0.00362581,0.00749091,1.8237e-05
1=-0.0421014,0.992887,-0.000113575
2=-3.99295,-3.65458,0.104486
0=-0.00362582,0.00749091,1.82372e-05
1=-0.0500535,0.992559,-0.000113722
2=-3.99067,-3.65696,0.104445
0=-0.00362583,0.0074909,1.82374e-05
1=-0.0580026,0.992167,-0.000113861
2=-3.98838,-3.65934,0.104404
0=-0.00362583,0.00749089,1.82376e-05
1=-0.0659483,0.991712,-0.000113991
2=-3.9861,-3.66172,0.104363
0=-0.00362584,0.00749089,1.82377e-05
1=-0.0738899,0.991194,-0.000114113
2=-3.98381,-3.6641,0.104321
0=-0.00362585,0.00749088,1.82379e-05
1=-0.081827,0.990612,-0.000114225
2=-3.98152,-3.66647,0.10428
0=-0.00362586,0.00749087,1.82381e-05
1=-0.0897591,0.989967,-0.000114329
2=-3.97923,-3.66885,0.104238
0=-0.00362586,0.00749087,1.82383e-05
1=-0.0976857,0.989259,-0.000114424
2=-3.97693,-3.67122,0.104197
0=-0.00362587,0.00749086,1.82385e-05
1=-0.105606,0.988488,-0.00011451
2=-3.97464,-3.67359,0.104155
0=-0.00362588,0.00749085,1.82387e-05
1=-0.11352,0.987654,-0.000114587
2=-3.97234,-3.67596,0.104114
0=-0.00362588,0.00749085,1.82389e-05
1=-0.121427,0.986757,-0.000114655
2=-3.97005,-3.67833,0.104072
0=-0.00362589,0.00749084,1.82391e-05
1=-0.129326,0.985796,-0.000114715
2=-3.96775,-3.6807,0.104031
0=-0.0036259,0.00749083,1.82393e-05
1=-0.137218,0.984773,-0.000114766
2=-3.96545,-3.68306,0.103989
0=-0.00362591,0.00749083,1.82395e-05
1=-0.1451,0.983687,-0.000114808
2=-3.96314,-3.68543,0.103947
0=-0.00362591,0.00749082,1.82397e-05
1=-0.152974,0.982539,-0.000114841
2=-3.96084,-3.68779,0.103906
0=-0.00362592,0.00749081,1.82399e-05
1=-0.160838,0.981327,-0.000114865
2=-3.95853,-3.69015,0.103864
0=-0.00362593,0.00749081,1.824e-05
1=-0.168692,0.980053,-0.000114881
2=-3.95623,-3.69251,0.103822
0=-0.00362594,0.0074908,1.82402e-05
1=-0.176535,0.978717,-0.000114888
2=-3.95392,-3.69487,0.10378
0=-0.00362594,0.00749079,1.82404e-05
1=-0.184368,0.977318,-0.000114885
2=-3.95161,-3.69723,0.103738
0=-0.00362595,0.00749079,1.82406e-05
1=-0.192188,0.975856,-0.000114874
2=-3.9493,-3.69958,0.103696
0=-0.00362596,0.00749078,1.82408e-05
1=-0.199997,0.974333,-0.000114855
2=-3.94698,-3.70194,0.103654
0=-0.00362597,0.00749077,1.8241e-05
1=-0.207793,0.972747,-0.000114826
2=-3.94467,-3.70429,0.103612
0=-0.00362597,0.00749077,1.82412e-05
1=-0.215576,0.9711,-0.000114788
2=-3.94235,-3.70664,0.10357
0=-0.00362598,0.00749076,1.82414e-05
1=-0.223345,0.96939,-0.000114742
2=-3.94004,-3.70899,0.103528
0=-0.00362599,0.00749075,1.82416e-05
1=-0.2311,0.967619,-0.000114687
2=-3.93772,-3.71134,0.103486
0=-0.00362599,0.00749075,1.82418e-05
1=-0.238841,0.965786,-0.000114623
2=-3.9354,-3.71368,0.103444
0=-0.003626,0.00749074,1.8242e-05
1=-0.246566,0.963892,-0.00011455
2=-3.93307,-3.71603,0.103402
0=-0.00362601,0.00749073,1.82422e-05
1=-0.254276,0.961936,-0.000114469
2=-3.93075,-3.71837,0.10336
0=-0.00362602,0.00749073,1.82423e-05
1=-0.26197,0.959918,-0.000114378
2=-3.92843,-3.72072,0.103317
0=-0.00362602,0.00749072,1.82425e-05
1=-0.269647,0.95784,-0.000114279
2=-3.9261,-3.72306,0.103275
0=-0.00362603,0.00749071,1.82427e-05
1=-0.277307,0.955701,-0.000114171
2=-3.92377,-3.7254,0.103233
0=-0.00362604,0.00749071,1.82429e-05
1=-0.28495,0.953501,-0.000114054
2=-3.92144,-3.72773,0.10319
0=-0.00362605,0.0074907,1.82431e-05
1=-0.292574,0.95124,-0.000113929
2=-3.91911,-3.73007,0.103148
0=-0.00362605,0.00749069,1.82433e-05
1=-0.30018,0.948918,-0.000113794
2=-3.91678,-3.73241,0.103105
0=-0.00362606,0.00749068,1.82435e-05
1=-0.307767,0.946536,-0.000113651
2=-3.91444,-3.73474,0.103063
0=-0.00362607,0.00749068,1.82437e-05
1=-0.315335,0.944094,-0.000113499
2=-3.91211,-3.73707,0.10302
0=-0.00362607,0.00749067,1.82439e-05
1=-0.322882,0.941592,-0.000113339
2=-3.90977,-3.7394,0.102977
0=-0.00362608,0.00749066,1.82441e-05
1=-0.33041,0.93903,-0.000113169
2=-3.90743,-3.74173,0.102935
0=-0.00362609,0.00749066,1.82442e-05
1=-0.337916,0.936408,-0.000112991
2=-3.90509,-3.74406,0.102892
0=-0.0036261,0.00749065,1.82444e-05
1=-0.3454,0.933727,-0.000112805
2=-3.90275,-3.74639,0.102849
0=-0.0036261,0.00749064,1.82446e-05
1=-0.352863,0.930986,-0.000112609
2=-3.9004,-3.74871,0.102807
0=-0.00362611,0.00749064,1.82448e-05
1=-0.360304,0.928186,-0.000112405
2=-3.89806,-3.75104,0.102764
0=-0.00362612,0.00749063,1.8245e-05
1=-0.367721,0.925327,-0.000112192
2=-3.89571,-3.75336,0.102721
0=-0.00362612,0.00749062,1.82452e-05
1=-0.375116,0.922409,-0.000111971
2=-3.89336,-3.75568,0.102678
0=-0.00362613,0.00749062,1.82454e-05
1=-0.382486,0.919432,-0.000111741
2=-3.89102,-3.758,0.102635
0=-0.00362614,0.00749061,1.82456e-05
1=-0.389832,0.916398,-0.000111502
2=-3.88866,-3.76031,0.102592
0=-0.00362615,0.0074906,1.82458e-05
1=-0.397154,0.913304,-0.000111254
2=-3.88631,-3.76263,0.102549
0=-0.00362615,0.0074906,1.8246e-05
1=-0.40445,0.910153,-0.000110998
2=-3.88396,-3.76495,0.102506
0=-0.00362616,0.00749059,1.82461e-05
1=-0.411721,0.906944,-0.000110734
2=-3.8816,-3.76726,0.102463
0=-0.00362617,0.00749058,1.82463e-05
1=-0.418965,0.903678,-0.000110461
2=-3.87925,-3.76957,0.10242
0=-0.00362618,0.00749058,1.82465e-05
1=-0.426183,0.900354,-0.000110179
2=-3.87689,-3.77188,0.102377
0=-0.00362618,0.00749057,1.82467e-05
1=-0.433374,0.896973,-0.000109889
2=-3.87453,-3.77419,0.102333
0=-0.00362619,0.00749056,1.82469e-05
1=-0.440538,0.893535,-0.00010959
2=-3.87216,-3.7765,0.10229
0=-0.0036262,0.00749055,1.82471e-05
1=-0.447673,0.89004,-0.000109283
2=-3.8698,-3.7788,0.102247
0=-0.0036262,0.00749055,1.82473e-05
1=-0.45478,0.886489,-0.000108968
2=-3.86744,-3.78111,0.102203
0=-0.00362621,0.00749054,1.82475e-05
1=-0.461859,0.882882,-0.000108644
2=-3.86507,-3.78341,0.10216
0=-0.00362622,0.00749053,1.82477e-05
1=-0.468908,0.879218,-0.000108311
2=-3.8627,-3.78571,0.102117
0=-0.00362623,0.00749053,1.82478e-05
1=-0.475927,0.875499,-0.00010797
2=-3.86033,-3.78801,0.102073
0=-0.00362623,0.00749052,1.8248e-05
1=-0.482916,0.871724,-0.000107621
2=-3.85796,-3.79031,0.10203
0=-0.00362624,0.00749051,1.82482e-05
1=-0.489874,0.867894,-0.000107263
2=-3.85559,-3.79261,0.101986
0=-0.00362625,0.00749051,1.82484e-05
1=-0.496802,0.86401,-0.000106897
2=-3.85322,-3.7949,0.101943
0=-0.00362625,0.0074905,1.82486e-05
1=-0.503698,0.86007,-0.000106523
2=-3.85084,-3.7972,0.101899
0=-0.00362626,0.00749049,1.82488e-05
1=-0.510562,0.856076,-0.00010614
2=-3.84847,-3.79949,0.101855
0=-0.00362627,0.00749048,1.8249e-05
1=-0.517393,0.852027,-0.00010575
2=-3.84609,-3.80178,0.101812
0=-0.00362628,0.00749048,1.82492e-05
1=-0.524192,0.847925,-0.000105351
2=-3.84371,-3.80407,0.101768
0=-0.00362628,0.00749047,1.82494e-05
1=-0.530958,0.843769,-0.000104943
2=-3.84133,-3.80636,0.101724
0=-0.00362629,0.00749046,1.82495e-05
1=-0.537689,0.83956,-0.000104528
2=-3.83894,-3.80865,0.10168
0=-0.0036263,0.00749046,1.82497e-05
1=-0.544387,0.835297,-0.000104104
2=-3.83656,-3.81093,0.101637
0=-0.0036263,0.00749045,1.82499e-05
1=-0.551051,0.830982,-0.000103672
2=-3.83418,-3.81321,0.101593
0=-0.00362631,0.00749044,1.82501e-05
1=-0.557679,0.826614,-0.000103233
2=-3.83179,-3.8155,0.101549
0=-0.00362632,0.00749044,1.82503e-05
1=-0.564272,0.822194,-0.000102785
2=-3.8294,-3.81778,0.101505
0=-0.00362633,0.00749043,1.82505e-05
1=-0.57083,0.817722,-0.000102329
2=-3.82701,-3.82006,0.101461
0=-0.00362633,0.00749042,1.82507e-05
1=-0.577351,0.813198,-0.000101865
2=-3.82462,-3.82233,0.101417
0=-0.00362634,0.00749042,1.82509e-05
1=-0.583835,0.808623,-0.000101393
2=-3.82223,-3.82461,0.101373
0=-0.00362635,0.00749041,1.8251e-05
1=-0.590283,0.803997,-0.000100913
2=-3.81983,-3.82689,0.101328
0=-0.00362635,0.0074904,1.82512e-05
1=-0.596693,0.79932,-0.000100425
2=-3.81743,-3.82916,0.101284
0=-0.00362636,0.00749039,1.82514e-05
1=-0.603066,0.794593,-9.99293e-05
2=-3.81504,-3.83143,0.10124
0=-0.00362637,0.00749039,1.82516e-05
1=-0.6094,0.789815,-9.94257e-05
2=-3.81264,-3.8337,0.101196
0=-0.00362638,0.00749038,1.82518e-05
1=-0.615696,0.784988,-9.89143e-05
2=-3.81024,-3.83597,0.101152
0=-0.00362638,0.00749037,1.8252e-05
1=-0.621953,0.780111,-9.8395e-05
2=-3.80784,-3.83824,0.101107
0=-0.00362639,0.00749037,1.82522e-05
1=-0.62817,0.775185,-9.78681e-05
2=-3.80543,-3.8405,0.101063
0=-0.0036264,0.00749036,1.82524e-05
1=-0.634348,0.77021,-9.73333e-05
2=-3.80303,-3.84277,0.101018
0=-0.0036264,0.00749035,1.82525e-05
1=-0.640486,0.765186,-9.67909e-05
2=-3.80062,-3.84503,0.100974
0=-0.00362641,0.00749034,1.82527e-05
1=-0.646583,0.760114,-9.62409e-05
2=-3.79821,-3.84729,0.10093
