# Next line: [dim],[# integration points],[years],[dt],[system radius],[planet count],[beta]
3,16000,20,0.00125,10,3,2
# Next lines: [planet ID],[planet name]
0,Sun
1,Earth
2,Jupiter
# Next lines: [planet ID]=[x],[y],[z]
1=595.305,-254.129,63.4107
2=1.19373,-5.02499,-0.00586916
0=-0.00359397,0.00721453,1.86569e-05
1=595.386,-254.164,63.4193
2=1.19704,-5.02403,-0.00594729
0=-0.00359372,0.00721347,1.86556e-05
1=595.467,-254.198,63.4279
2=1.20035,-5.02307,-0.00602542
0=-0.00359347,0.0072124,1.86543e-05
1=595.548,-254.233,63.4365
2=1.20367,-5.0221,-0.00610355
0=-0.00359321,0.00721134,1.8653e-05
1=595.629,-254.267,63.4451
2=1.20698,-5.02113,-0.00618167
0=-0.00359295,0.00721027,1.86517e-05
1=595.709,-254.302,63.4538
2=1.21029,-5.02016,-0.00625979
0=-0.0035927,0.00720921,1.86504e-05
1=595.79,-254.336,63.4624
2=1.2136,-5.01918,-0.00633791
0=-0.00359244,0.00720814,1.8649e-05
1=595.871,-254.371,63.471
2=1.21691,-5.0182,-0.00641602
0=-0.00359218,0.00720708,1.86477e-05
1=595.952,-254.405,63.4796
2=1.22022,-5.01722,-0.00649414
0=-0.00359192,0.00720601,1.86463e-05
1=596.033,-254.44,63.4883
2=1.22353,-5.01624,-0.00657225
0=-0.00359166,0.00720495,1.86449e-05
1=596.114,-254.475,63.4969
2=1.22684,-5.01526,-0.00665035
0=-0.0035914,0.00720388,1.86435e-05
1=596.195,-254.509,63.5055
2=1.23014,-5.01427,-0.00672845
0=-0.00359114,0.00720282,1.86421e-05
1=596.276,-254.544,63.5141
2=1.23345,-5.01329,-0.00680655
0=-0.00359088,0.00720176,1.86406e-05
1=596.357,-254.578,63.5227
2=1.23676,-5.0123,-0.00688465
0=-0.00359061,0.00720069,1.86392e-05
1=596.438,-254.613,63.5314
2=1.24006,-5.0113,-0.00696275
0=-0.00359035,0.00719963,1.86377e-05
1=596.519,-254.647,63.54
2=1.24337,-5.01031,-0.00704084
0=-0.00359009,0.00719856,1.86362e-05
1=596.6,-254.682,63.5486
2=1.24667,-5.00931,-0.00711892
0=-0.00358982,0.0071975,1.86347e-05
1=596.681,-254.716,63.5572
2=1.24998,-5.00831,-0.00719701
0=-0.00358955,0.00719644,1.86331e-05
1=596.762,-254.751,63.5658
2=1.25328,-5.00731,-0.00727509
0=-0.00358929,0.00719537,1.86316e-05
1=596.843,-254.785,63.5745
2=1.25659,-5.00631,-0.00735317
0=-0.00358902,0.00719431,1.863e-05
1=596.924,-254.82,63.5831
2=1.25989,-5.0053,-0.00743124
0=-0.00358875,0.00719325,1.86284e-05
1=597.005,-254.855,63.5917
2=1.26319,-5.00429,-0.00750931
0=-0.00358848,0.00719218,1.86268e-05
1=597.085,-254.889,63.6003
2=1.26649,-5.00328,-0.00758738
0=-0.00358821,0.00719112,1.86252e-05
1=597.166,-254.924,63.6089
2=1.26979,-5.00227,-0.00766545
0=-0.00358794,0.00719006,1.86236e-05
1=597.247,-254.958,63.6176
2=1.27309,-5.00125,-0.00774351
0=-0.00358767,0.007189,1.8622e-05
1=597.328,-254.993,63.6262
2=1.27639,-5.00024,-0.00782157
0=-0.0035874,0.00718793,1.86203e-05
1=597.409,-255.027,63.6348
2=1.27969,-4.99922,-0.00789962
0=-0.00358713,0.00718687,1.86186e-05
1=597.49,-255.062,63.6434
2=1.28299,-4.9982,-0.00797767
0=-0.00358686,0.00718581,1.86169e-05
1=597.571,-255.096,63.652
2=1.28629,-4.99717,-0.00805572
0=-0.00358658,0.00718475,1.86152e-05
1=597.652,-255.131,63.6607
2=1.28959,-4.99615,-0.00813376
0=-0.00358631,0.00718368,1.86135e-05
1=597.733,-255.165,63.6693
2=1.29289,-4.99512,-0.0082118
0=-0.00358603,0.00718262,1.86117e-05
1=597.814,-255.2,63.6779
2=1.29618,-4.99409,-0.00828984
0=-0.00358576,0.00718156,1.861e-05
1=597.895,-255.235,63.6865
2=1.29948,-4.99305,-0.00836787
0=-0.00358548,0.0071805,1.86082e-05
1=597.976,-255.269,63.6951
2=1.30277,-4.99202,-0.0084459
0=-0.0035852,0.00717943,1.86064e-05
1=598.057,-255.304,63.7038
2=1.30607,-4.99098,-0.00852392
0=-0.00358492,0.00717837,1.86046e-05
1=598.138,-255.338,63.7124
2=1.30936,-4.98994,-0.00860195
0=-0.00358465,0.00717731,1.86027e-05
1=598.219,-255.373,63.721
2=1.31266,-4.9889,-0.00867996
0=-0.00358437,0.00717625,1.86009e-05
1=598.3,-255.407,63.7296
2=1.31595,-4.98786,-0.00875798
0=-0.00358409,0.00717519,1.8599e-05
1=598.38,-255.442,63.7382
2=1.31924,-4.98681,-0.00883599
0=-0.0035838,0.00717413,1.85971e-05
1=598.461,-255.476,63.7469
2=1.32253,-4.98576,-0.00891399
0=-0.00358352,0.00717307,1.85952e-05
1=598.542,-255.511,63.7555
2=1.32582,-4.98471,-0.00899199
0=-0.00358324,0.00717201,1.85933e-05
1=598.623,-255.545,63.7641
2=1.32911,-4.98366,-0.00906999
0=-0.00358296,0.00717094,1.85914e-05
1=598.704,-255.58,63.7727
2=1.3324,-4.9826,-0.00914798
0=-0.00358267,0.00716988,1.85894e-05
1=598.785,-255.615,63.7813
2=1.33569,-4.98155,-0.00922597
0=-0.00358239,0.00716882,1.85875e-05
1=598.866,-255.649,63.79
2=1.33898,-4.98049,-0.00930396
0=-0.0035821,0.00716776,1.85855e-05
1=598.947,-255.684,63.7986
2=1.34227,-4.97943,-0.00938194
0=-0.00358182,0.0071667,1.85835e-05
1=599.028,-255.718,63.8072
2=1.34556,-4.97836,-0.00945992
0=-0.00358153,0.00716564,1.85815e-05
1=599.109,-255.753,63.8158
2=1.34885,-4.97729,-0.00953789
0=-0.00358124,0.00716458,1.85794e-05
1=599.19,-255.787,63.8245
2=1.35213,-4.97623,-0.00961586
0=-0.00358095,0.00716352,1.85774e-05
1=599.271,-255.822,63.8331
2=1.35542,-4.97516,-0.00969382
0=-0.00358066,0.00716246,1.85753e-05
1=599.352,-255.856,63.8417
2=1.3587,-4.97408,-0.00977178
0=-0.00358037,0.0071614,1.85732e-05
1=599.433,-255.891,63.8503
2=1.36199,-4.97301,-0.00984974
0=-0.00358008,0.00716034,1.85711e-05
1=599.514,-255.926,63.8589
2=1.36527,-4.97193,-0.00992769
0=-0.00357979,0.00715928,1.8569e-05
1=599.595,-255.96,63.8676
2=1.36856,-4.97085,-0.0100056
0=-0.0035795,0.00715822,1.85669e-05
1=599.676,-255.995,63.8762
2=1.37184,-4.96977,-0.0100836
0=-0.00357921,0.00715716,1.85648e-05
1=599.756,-256.029,63.8848
2=1.37512,-4.96868,-0.0101615
0=-0.00357891,0.00715611,1.85626e-05
1=599.837,-256.064,63.8934
2=1.3784,-4.9676,-0.0102394
0=-0.00357862,0.00715505,1.85604e-05
1=599.918,-256.098,63.902
2=1.38168,-4.96651,-0.0103174
0=-0.00357832,0.00715399,1.85582e-05
1=599.999,-256.133,63.9107
2=1.38496,-4.96542,-0.0103953
0=-0.00357803,0.00715293,1.8556e-05
1=600.08,-256.167,63.9193
2=1.38824,-4.96432,-0.0104732
0=-0.00357773,0.00715187,1.85537e-05
1=600.161,-256.202,63.9279
2=1.39152,-4.96323,-0.0105511
0=-0.00357744,0.00715081,1.85515e-05
1=600.242,-256.236,63.9365
2=1.3948,-4.96213,-0.010629
0=-0.00357714,0.00714975,1.85492e-05
1=600.323,-256.271,63.9451
2=1.39808,-4.96103,-0.0107069
0=-0.00357684,0.0071487,1.85469e-05
1=600.404,-256.306,63.9538
2=1.40135,-4.95993,-0.0107848
0=-0.00357654,0.00714764,1.85446e-05
1=600.485,-256.34,63.9624
2=1.40463,-4.95883,-0.0108627
0=-0.00357624,0.00714658,1.85423e-05
1=600.566,-256.375,63.971
2=1.40791,-4.95772,-0.0109406
0=-0.00357594,0.00714552,1.854e-05
1=600.647,-256.409,63.9796
2=1.41118,-4.95661,-0.0110185
0=-0.00357564,0.00714446,1.85376e-05
1=600.728,-256.444,63.9882
2=1.41446,-4.9555,-0.0110964
0=-0.00357534,0.00714341,1.85353e-05
1=600.809,-256.478,63.9969
2=1.41773,-4.95439,-0.0111743
0=-0.00357503,0.00714235,1.85329e-05
1=600.89,-256.513,64.0055
2=1.421,-4.95327,-0.0112521
0=-0.00357473,0.00714129,1.85305e-05
1=600.971,-256.547,64.0141
2=1.42428,-4.95215,-0.01133
0=-0.00357442,0.00714023,1.85281e-05
1=601.052,-256.582,64.0227
2=1.42755,-4.95103,-0.0114079
0=-0.00357412,0.00713918,1.85256e-05
1=601.132,-256.616,64.0313
2=1.43082,-4.94991,-0.0114857
0=-0.00357381,0.00713812,1.85232e-05
1=601.213,-256.651,64.04
2=1.43409,-4.94879,-0.0115636
0=-0.00357351,0.00713706,1.85207e-05
1=601.294,-256.686,64.0486
2=1.43736,-4.94766,-0.0116414
0=-0.0035732,0.00713601,1.85182e-05
1=601.375,-256.72,64.0572
2=1.44063,-4.94653,-0.0117193
0=-0.00357289,0.00713495,1.85157e-05
1=601.456,-256.755,64.0658
2=1.4439,-4.9454,-0.0117971
0=-0.00357258,0.00713389,1.85132e-05
1=601.537,-256.789,64.0744
2=1.44717,-4.94427,-0.0118749
0=-0.00357227,0.00713284,1.85107e-05
1=601.618,-256.824,64.0831
2=1.45044,-4.94313,-0.0119527
0=-0.00357196,0.00713178,1.85081e-05
1=601.699,-256.858,64.0917
2=1.4537,-4.942,-0.0120306
0=-0.00357165,0.00713073,1.85055e-05
1=601.78,-256.893,64.1003
2=1.45697,-4.94086,-0.0121084
0=-0.00357134,0.00712967,1.85029e-05
1=601.861,-256.927,64.1089
2=1.46023,-4.93971,-0.0121862
0=-0.00357103,0.00712861,1.85003e-05
1=601.942,-256.962,64.1175
2=1.4635,-4.93857,-0.012264
0=-0.00357072,0.00712756,1.84977e-05
1=602.023,-256.996,64.1262
2=1.46676,-4.93742,-0.0123418
0=-0.0035704,0.0071265,1.84951e-05
1=602.104,-257.031,64.1348
2=1.47003,-4.93627,-0.0124196
0=-0.00357009,0.00712545,1.84924e-05
1=602.185,-257.066,64.1434
2=1.47329,-4.93512,-0.0124974
0=-0.00356977,0.00712439,1.84898e-05
1=602.266,-257.1,64.152
2=1.47655,-4.93397,-0.0125751
0=-0.00356946,0.00712334,1.84871e-05
1=602.347,-257.135,64.1607
2=1.47981,-4.93281,-0.0126529
0=-0.00356914,0.00712228,1.84844e-05
1=602.427,-257.169,64.1693
2=1.48307,-4.93166,-0.0127307
0=-0.00356882,0.00712123,1.84816e-05
1=602.508,-257.204,64.1779
2=1.48633,-4.9305,-0.0128084
0=-0.0035685,0.00712017,1.84789e-05
1=602.589,-257.238,64.1865
2=1.48959,-4.92933,-0.0128862
0=-0.00356818,0.00711912,1.84761e-05
1=602.67,-257.273,64.1951
2=1.49285,-4.92817,-0.0129639
0=-0.00356786,0.00711806,1.84734e-05
1=602.751,-257.307,64.2038
2=1.49611,-4.927,-0.0130417
0=-0.00356754,0.00711701,1.84706e-05
1=602.832,-257.342,64.2124
2=1.49937,-4.92584,-0.0131194
0=-0.00356722,0.00711596,1.84678e-05
1=602.913,-257.376,64.221
2=1.50263,-4.92466,-0.0131972
0=-0.0035669,0.0071149,1.84649e-05
1=602.994,-257.411,64.2296
2=1.50588,-4.92349,-0.0132749
0=-0.00356658,0.00711385,1.84621e-05
1=603.075,-257.446,64.2382
2=1.50914,-4.92232,-0.0133526
0=-0.00356626,0.0071128,1.84592e-05
1=603.156,-257.48,64.2469
2=1.51239,-4.92114,-0.0134303
0=-0.00356593,0.00711174,1.84564e-05
1=603.237,-257.515,64.2555
2=1.51565,-4.91996,-0.013508
0=-0.00356561,0.00711069,1.84535e-05
1=603.318,-257.549,64.2641
2=1.5189,-4.91878,-0.0135857
0=-0.00356528,0.00710964,1.84506e-05
1=603.399,-257.584,64.2727
2=1.52215,-4.91759,-0.0136634
0=-0.00356495,0.00710858,1.84476e-05
1=603.48,-257.618,64.2813
2=1.5254,-4.91641,-0.0137411
0=-0.00356463,0.00710753,1.84447e-05
1=603.561,-257.653,64.29
2=1.52866,-4.91522,-0.0138188
0=-0.0035643,0.00710648,1.84417e-05
1=603.642,-257.687,64.2986
2=1.53191,-4.91403,-0.0138965
0=-0.00356397,0.00710543,1.84388e-05
1=603.723,-257.722,64.3072
2=1.53516,-4.91283,-0.0139742
0=-0.00356364,0.00710437,1.84358e-05
1=603.803,-257.757,64.3158
2=1.53841,-4.91164,-0.0140518
0=-0.00356331,0.00710332,1.84328e-05
1=603.884,-257.791,64.3244
2=1.54166,-4.91044,-0.0141295
0=-0.00356298,0.00710227,1.84297e-05
1=603.965,-257.826,64.3331
2=1.5449,-4.90924,-0.0142071
0=-0.00356265,0.00710122,1.84267e-05
1=604.046,-257.86,64.3417
2=1.54815,-4.90804,-0.0142848
0=-0.00356232,0.00710016,1.84236e-05
1=604.127,-257.895,64.3503
2=1.5514,-4.90683,-0.0143624
0=-0.00356199,0.00709911,1.84206e-05
1=604.208,-257.929,64.3589
2=1.55464,-4.90563,-0.0144401
0=-0.00356165,0.00709806,1.84175e-05
1=604.289,-257.964,64.3675
2=1.55789,-4.90442,-0.0145177
0=-0.00356132,0.00709701,1.84144e-05
1=604.37,-257.998,64.3762
2=1.56113,-4.90321,-0.0145953
0=-0.00356098,0.00709596,1.84112e-05
1=604.451,-258.033,64.3848
2=1.56438,-4.902,-0.0146729
0=-0.00356065,0.00709491,1.84081e-05
1=604.532,-258.067,64.3934
2=1.56762,-4.90078,-0.0147505
0=-0.00356031,0.00709386,1.84049e-05
1=604.613,-258.102,64.402
2=1.57086,-4.89956,-0.0148281
0=-0.00355997,0.00709281,1.84017e-05
1=604.694,-258.137,64.4106
2=1.5741,-4.89834,-0.0149057
0=-0.00355964,0.00709176,1.83985e-05
1=604.775,-258.171,64.4193
2=1.57734,-4.89712,-0.0149833
0=-0.0035593,0.00709071,1.83953e-05
1=604.856,-258.206,64.4279
2=1.58058,-4.8959,-0.0150609
0=-0.00355896,0.00708966,1.83921e-05
1=604.937,-258.24,64.4365
2=1.58382,-4.89467,-0.0151385
0=-0.00355862,0.00708861,1.83889e-05
1=605.018,-258.275,64.4451
2=1.58706,-4.89344,-0.015216
0=-0.00355828,0.00708756,1.83856e-05
1=605.098,-258.309,64.4537
2=1.5903,-4.89221,-0.0152936
0=-0.00355794,0.00708651,1.83823e-05
1=605.179,-258.344,64.4624
2=1.59354,-4.89098,-0.0153711
0=-0.00355759,0.00708546,1.8379e-05
1=605.26,-258.378,64.471
2=1.59677,-4.88974,-0.0154487
0=-0.00355725,0.00708441,1.83757e-05
1=605.341,-258.413,64.4796
2=1.60001,-4.88851,-0.0155262
0=-0.00355691,0.00708336,1.83724e-05
1=605.422,-258.447,64.4882
2=1.60325,-4.88727,-0.0156038
0=-0.00355656,0.00708231,1.8369e-05
1=605.503,-258.482,64.4969
2=1.60648,-4.88603,-0.0156813
0=-0.00355622,0.00708126,1.83657e-05
1=605.584,-258.517,64.5055
2=1.60971,-4.88478,-0.0157588
0=-0.00355587,0.00708021,1.83623e-05
1=605.665,-258.551,64.5141
2=1.61295,-4.88354,-0.0158363
0=-0.00355553,0.00707916,1.83589e-05
1=605.746,-258.586,64.5227
2=1.61618,-4.88229,-0.0159138
0=-0.00355518,0.00707811,1.83555e-05
1=605.827,-258.62,64.5313
2=1.61941,-4.88104,-0.0159913
0=-0.00355483,0.00707707,1.8352e-05
1=605.908,-258.655,64.54
2=1.62264,-4.87978,-0.0160688
0=-0.00355448,0.00707602,1.83486e-05
1=605.989,-258.689,64.5486
2=1.62587,-4.87853,-0.0161463
0=-0.00355413,0.00707497,1.83451e-05
1=606.07,-258.724,64.5572
2=1.6291,-4.87727,-0.0162238
0=-0.00355378,0.00707392,1.83416e-05
1=606.151,-258.758,64.5658
2=1.63233,-4.87601,-0.0163012
0=-0.00355343,0.00707288,1.83381e-05
1=606.232,-258.793,64.5744
2=1.63556,-4.87475,-0.0163787
0=-0.00355308,0.00707183,1.83346e-05
1=606.313,-258.827,64.5831
2=1.63878,-4.87349,-0.0164561
0=-0.00355273,0.00707078,1.83311e-05
1=606.394,-258.862,64.5917
2=1.64201,-4.87222,-0.0165336
0=-0.00355237,0.00706973,1.83275e-05
1=606.474,-258.897,64.6003
2=1.64524,-4.87095,-0.016611
0=-0.00355202,0.00706869,1.83239e-05
1=606.555,-258.931,64.6089
2=1.64846,-4.86968,-0.0166885
0=-0.00355167,0.00706764,1.83204e-05
1=606.636,-258.966,64.6175
2=1.65169,-4.86841,-0.0167659
0=-0.00355131,0.00706659,1.83168e-05
1=606.717,-259,64.6262
2=1.65491,-4.86713,-0.0168433
0=-0.00355095,0.00706555,1.83131e-05
1=606.798,-259.035,64.6348
2=1.65813,-4.86586,-0.0169207
0=-0.0035506,0.0070645,1.83095e-05
1=606.879,-259.069,64.6434
2=1.66135,-4.86458,-0.0169981
0=-0.00355024,0.00706345,1.83058e-05
1=606.96,-259.104,64.652
2=1.66457,-4.8633,-0.0170755
0=-0.00354988,0.00706241,1.83022e-05
1=607.041,-259.138,64.6606
2=1.66779,-4.86201,-0.0171529
0=-0.00354952,0.00706136,1.82985e-05
1=607.122,-259.173,64.6693
2=1.67101,-4.86073,-0.0172303
0=-0.00354916,0.00706032,1.82948e-05
1=607.203,-259.207,64.6779
2=1.67423,-4.85944,-0.0173076
0=-0.0035488,0.00705927,1.82911e-05
1=607.284,-259.242,64.6865
2=1.67745,-4.85815,-0.017385
0=-0.00354844,0.00705823,1.82873e-05
1=607.365,-259.277,64.6951
2=1.68067,-4.85686,-0.0174623
0=-0.00354808,0.00705718,1.82836e-05
1=607.446,-259.311,64.7037
2=1.68389,-4.85556,-0.0175397
0=-0.00354772,0.00705614,1.82798e-05
1=607.527,-259.346,64.7124
2=1.6871,-4.85426,-0.017617
0=-0.00354735,0.00705509,1.8276e-05
1=607.608,-259.38,64.721
2=1.69032,-4.85297,-0.0176944
0=-0.00354699,0.00705405,1.82722e-05
1=607.689,-259.415,64.7296
2=1.69353,-4.85166,-0.0177717
0=-0.00354662,0.007053,1.82684e-05
1=607.77,-259.449,64.7382
2=1.69674,-4.85036,-0.017849
0=-0.00354626,0.00705196,1.82645e-05
1=607.85,-259.484,64.7468
2=1.69996,-4.84906,-0.0179263
0=-0.00354589,0.00705092,1.82607e-05
1=607.931,-259.518,64.7555
2=1.70317,-4.84775,-0.0180036
0=-0.00354553,0.00704987,1.82568e-05
1=608.012,-259.553,64.7641
2=1.70638,-4.84644,-0.0180809
0=-0.00354516,0.00704883,1.82529e-05
1=608.093,-259.588,64.7727
2=1.70959,-4.84512,-0.0181582
0=-0.00354479,0.00704778,1.8249e-05
1=608.174,-259.622,64.7813
2=1.7128,-4.84381,-0.0182354
0=-0.00354442,0.00704674,1.82451e-05
1=608.255,-259.657,64.7899
2=1.71601,-4.84249,-0.0183127
0=-0.00354405,0.0070457,1.82411e-05
1=608.336,-259.691,64.7986
2=1.71922,-4.84118,-0.01839
0=-0.00354368,0.00704466,1.82372e-05
1=608.417,-259.726,64.8072
2=1.72242,-4.83985,-0.0184672
0=-0.00354331,0.00704361,1.82332e-05
1=608.498,-259.76,64.8158
2=1.72563,-4.83853,-0.0185444
0=-0.00354294,0.00704257,1.82292e-05
1=608.579,-259.795,64.8244
2=1.72884,-4.83721,-0.0186217
0=-0.00354256,0.00704153,1.82252e-05
1=608.66,-259.829,64.8331
2=1.73204,-4.83588,-0.0186989
0=-0.00354219,0.00704049,1.82212e-05
1=608.741,-259.864,64.8417
2=1.73525,-4.83455,-0.0187761
0=-0.00354182,0.00703944,1.82171e-05
1=608.822,-259.898,64.8503
2=1.73845,-4.83322,-0.0188533
0=-0.00354144,0.0070384,1.82131e-05
1=608.903,-259.933,64.8589
2=1.74165,-4.83188,-0.0189305
0=-0.00354107,0.00703736,1.8209e-05
1=608.984,-259.968,64.8675
2=1.74485,-4.83055,-0.0190077
0=-0.00354069,0.00703632,1.82049e-05
1=609.065,-260.002,64.8762
2=1.74805,-4.82921,-0.0190849
0=-0.00354031,0.00703528,1.82008e-05
1=609.145,-260.037,64.8848
2=1.75126,-4.82787,-0.0191621
0=-0.00353993,0.00703424,1.81966e-05
1=609.226,-260.071,64.8934
2=1.75445,-4.82652,-0.0192392
0=-0.00353956,0.0070332,1.81925e-05
1=609.307,-260.106,64.902
2=1.75765,-4.82518,-0.0193164
0=-0.00353918,0.00703216,1.81883e-05
1=609.388,-260.14,64.9106
2=1.76085,-4.82383,-0.0193935
0=-0.0035388,0.00703111,1.81841e-05
1=609.469,-260.175,64.9193
2=1.76405,-4.82248,-0.0194706
0=-0.00353842,0.00703007,1.81799e-05
1=609.55,-260.209,64.9279
2=1.76724,-4.82113,-0.0195478
0=-0.00353803,0.00702903,1.81757e-05
1=609.631,-260.244,64.9365
2=1.77044,-4.81978,-0.0196249
0=-0.00353765,0.00702799,1.81715e-05
1=609.712,-260.278,64.9451
2=1.77363,-4.81842,-0.019702
0=-0.00353727,0.00702695,1.81672e-05
1=609.793,-260.313,64.9537
2=1.77683,-4.81706,-0.0197791
0=-0.00353689,0.00702591,1.8163e-05
1=609.874,-260.348,64.9624
2=1.78002,-4.8157,-0.0198562
0=-0.0035365,0.00702488,1.81587e-05
1=609.955,-260.382,64.971
2=1.78321,-4.81434,-0.0199333
0=-0.00353612,0.00702384,1.81544e-05
1=610.036,-260.417,64.9796
2=1.7864,-4.81297,-0.0200104
0=-0.00353573,0.0070228,1.81501e-05
1=610.117,-260.451,64.9882
2=1.7896,-4.81161,-0.0200874
0=-0.00353534,0.00702176,1.81457e-05
1=610.198,-260.486,64.9968
2=1.79279,-4.81024,-0.0201645
0=-0.00353496,0.00702072,1.81414e-05
1=610.279,-260.52,65.0055
2=1.79597,-4.80887,-0.0202415
0=-0.00353457,0.00701968,1.8137e-05
1=610.36,-260.555,65.0141
2=1.79916,-4.80749,-0.0203186
0=-0.00353418,0.00701864,1.81326e-05
1=610.441,-260.589,65.0227
2=1.80235,-4.80612,-0.0203956
0=-0.00353379,0.00701761,1.81282e-05
1=610.521,-260.624,65.0313
2=1.80554,-4.80474,-0.0204726
0=-0.0035334,0.00701657,1.81238e-05
1=610.602,-260.658,65.0399
2=1.80872,-4.80336,-0.0205496
0=-0.00353301,0.00701553,1.81194e-05
1=610.683,-260.693,65.0486
2=1.81191,-4.80198,-0.0206266
0=-0.00353262,0.00701449,1.81149e-05
1=610.764,-260.728,65.0572
2=1.81509,-4.80059,-0.0207036
0=-0.00353223,0.00701346,1.81105e-05
1=610.845,-260.762,65.0658
2=1.81827,-4.7992,-0.0207806
0=-0.00353183,0.00701242,1.8106e-05
1=610.926,-260.797,65.0744
2=1.82146,-4.79782,-0.0208576
0=-0.00353144,0.00701138,1.81015e-05
1=611.007,-260.831,65.083
2=1.82464,-4.79642,-0.0209345
0=-0.00353104,0.00701034,1.80969e-05
1=611.088,-260.866,65.0917
2=1.82782,-4.79503,-0.0210115
0=-0.00353065,0.00700931,1.80924e-05
1=611.169,-260.9,65.1003
2=1.831,-4.79364,-0.0210884
0=-0.00353025,0.00700827,1.80879e-05
1=611.25,-260.935,65.1089
2=1.83418,-4.79224,-0.0211653
0=-0.00352986,0.00700724,1.80833e-05
1=611.331,-260.969,65.1175
2=1.83736,-4.79084,-0.0212423
0=-0.00352946,0.0070062,1.80787e-05
1=611.412,-261.004,65.1261
2=1.84053,-4.78944,-0.0213192
0=-0.00352906,0.00700516,1.80741e-05
1=611.493,-261.039,65.1348
2=1.84371,-4.78803,-0.0213961
0=-0.00352866,0.00700413,1.80695e-05
1=611.574,-261.073,65.1434
2=1.84689,-4.78663,-0.021473
0=-0.00352826,0.00700309,1.80648e-05
1=611.655,-261.108,65.152
2=1.85006,-4.78522,-0.0215499
0=-0.00352786,0.00700206,1.80602e-05
1=611.736,-261.142,65.1606
2=1.85323,-4.78381,-0.0216267
0=-0.00352746,0.00700102,1.80555e-05
1=611.816,-261.177,65.1693
2=1.85641,-4.78239,-0.0217036
0=-0.00352706,0.00699999,1.80508e-05
1=611.897,-261.211,65.1779
2=1.85958,-4.78098,-0.0217805
0=-0.00352666,0.00699895,1.80461e-05
1=611.978,-261.246,65.1865
2=1.86275,-4.77956,-0.0218573
0=-0.00352625,0.00699792,1.80414e-05
1=612.059,-261.28,65.1951
2=1.86592,-4.77814,-0.0219341
0=-0.00352585,0.00699689,1.80366e-05
1=612.14,-261.315,65.2037
2=1.86909,-4.77672,-0.022011
0=-0.00352544,0.00699585,1.80318e-05
1=612.221,-261.349,65.2124
2=1.87226,-4.7753,-0.0220878
0=-0.00352504,0.00699482,1.80271e-05
1=612.302,-261.384,65.221
2=1.87543,-4.77387,-0.0221646
0=-0.00352463,0.00699379,1.80223e-05
1=612.383,-261.419,65.2296
2=1.8786,-4.77244,-0.0222414
0=-0.00352423,0.00699275,1.80175e-05
1=612.464,-261.453,65.2382
2=1.88176,-4.77101,-0.0223182
0=-0.00352382,0.00699172,1.80126e-05
1=612.545,-261.488,65.2468
2=1.88493,-4.76958,-0.0223949
0=-0.00352341,0.00699069,1.80078e-05
1=612.626,-261.522,65.2555
2=1.88809,-4.76814,-0.0224717
0=-0.003523,0.00698965,1.80029e-05
1=612.707,-261.557,65.2641
2=1.89126,-4.76671,-0.0225485
0=-0.00352259,0.00698862,1.7998e-05
1=612.788,-261.591,65.2727
2=1.89442,-4.76527,-0.0226252
0=-0.00352218,0.00698759,1.79931e-05
1=612.869,-261.626,65.2813
2=1.89758,-4.76383,-0.0227019
0=-0.00352177,0.00698656,1.79882e-05
1=612.95,-261.66,65.2899
2=1.90074,-4.76238,-0.0227787
0=-0.00352136,0.00698553,1.79833e-05
1=613.031,-261.695,65.2986
2=1.9039,-4.76094,-0.0228554
0=-0.00352094,0.00698449,1.79784e-05
1=613.112,-261.729,65.3072
2=1.90706,-4.75949,-0.0229321
0=-0.00352053,0.00698346,1.79734e-05
1=613.192,-261.764,65.3158
2=1.91022,-4.75804,-0.0230088
0=-0.00352012,0.00698243,1.79684e-05
1=613.273,-261.799,65.3244
2=1.91338,-4.75659,-0.0230855
0=-0.0035197,0.0069814,1.79634e-05
1=613.354,-261.833,65.333
2=1.91654,-4.75514,-0.0231621
0=-0.00351929,0.00698037,1.79584e-05
1=613.435,-261.868,65.3417
2=1.91969,-4.75368,-0.0232388
0=-0.00351887,0.00697934,1.79534e-05
1=613.516,-261.902,65.3503
2=1.92285,-4.75222,-0.0233154
0=-0.00351845,0.00697831,1.79483e-05
1=613.597,-261.937,65.3589
2=1.926,-4.75076,-0.0233921
0=-0.00351804,0.00697728,1.79432e-05
1=613.678,-261.971,65.3675
2=1.92915,-4.7493,-0.0234687
0=-0.00351762,0.00697625,1.79381e-05
1=613.759,-262.006,65.3761
2=1.93231,-4.74783,-0.0235453
0=-0.0035172,0.00697522,1.7933e-05
1=613.84,-262.04,65.3848
2=1.93546,-4.74636,-0.0236219
0=-0.00351678,0.00697419,1.79279e-05
1=613.921,-262.075,65.3934
2=1.93861,-4.74489,-0.0236985
0=-0.00351636,0.00697316,1.79228e-05
1=614.002,-262.109,65.402
2=1.94176,-4.74342,-0.0237751
0=-0.00351594,0.00697213,1.79176e-05
1=614.083,-262.144,65.4106
2=1.94491,-4.74195,-0.0238517
0=-0.00351551,0.0069711,1.79125e-05
1=614.164,-262.179,65.4192
2=1.94806,-4.74047,-0.0239283
0=-0.00351509,0.00697007,1.79073e-05
1=614.245,-262.213,65.4279
2=1.9512,-4.739,-0.0240048
0=-0.00351467,0.00696905,1.79021e-05
1=614.326,-262.248,65.4365
2=1.95435,-4.73752,-0.0240813
0=-0.00351424,0.00696802,1.78968e-05
