# Next line: [dim],[# integration points],[years],[dt],[system radius],[planet count],[beta]
3,16000,20,0.00125,10,3,2
# Next lines: [planet ID],[planet name]
0,Sun
1,Earth
2,Jupiter
# Next lines: [planet ID]=[x],[y],[z]
0=-0.00363103,0.00747822,1.84064e-05
1=-0.764491,0.634585,-3.3896e-05
2=-1.44073,-5.1128,0.0534396
0=-0.00363103,0.00747822,1.84064e-05
1=-0.769584,0.628469,-3.36486e-05
2=-1.43746,-5.11357,0.0533695
0=-0.00363103,0.00747822,1.84064e-05
1=-0.774627,0.622312,-3.33979e-05
2=-1.43419,-5.11434,0.0532995
0=-0.00363103,0.00747822,1.84064e-05
1=-0.779621,0.616116,-3.31438e-05
2=-1.43091,-5.1151,0.0532295
0=-0.00363103,0.00747822,1.84064e-05
1=-0.784565,0.60988,-3.28864e-05
2=-1.42764,-5.11587,0.0531594
0=-0.00363103,0.00747822,1.84064e-05
1=-0.789458,0.603606,-3.26257e-05
2=-1.42437,-5.11663,0.0530893
0=-0.00363103,0.00747822,1.84064e-05
1=-0.794302,0.597294,-3.23617e-05
2=-1.42109,-5.11739,0.0530191
0=-0.00363103,0.00747822,1.84064e-05
1=-0.799094,0.590943,-3.20944e-05
2=-1.41781,-5.11815,0.052949
0=-0.00363103,0.00747821,1.84064e-05
1=-0.803835,0.584556,-3.18239e-05
2=-1.41454,-5.1189,0.0528788
0=-0.00363103,0.00747821,1.84065e-05
1=-0.808525,0.578131,-3.15501e-05
2=-1.41126,-5.11966,0.0528086
0=-0.00363103,0.00747821,1.84065e-05
1=-0.813163,0.571669,-3.12731e-05
2=-1.40798,-5.12041,0.0527384
0=-0.00363103,0.00747821,1.84065e-05
1=-0.817749,0.565172,-3.09929e-05
2=-1.4047,-5.12116,0.0526682
0=-0.00363103,0.00747821,1.84065e-05
1=-0.822283,0.558638,-3.07094e-05
2=-1.40143,-5.1219,0.0525979
0=-0.00363103,0.00747821,1.84065e-05
1=-0.826765,0.552069,-3.04229e-05
2=-1.39815,-5.12265,0.0525277
0=-0.00363103,0.00747821,1.84065e-05
1=-0.831193,0.545465,-3.01331e-05
2=-1.39487,-5.12339,0.0524574
0=-0.00363103,0.00747821,1.84065e-05
1=-0.835569,0.538827,-2.98403e-05
2=-1.39159,-5.12413,0.0523871
0=-0.00363103,0.00747821,1.84065e-05
1=-0.839891,0.532154,-2.95443e-05
2=-1.38831,-5.12487,0.0523167
0=-0.00363103,0.00747821,1.84065e-05
1=-0.844159,0.525448,-2.92453e-05
2=-1.38502,-5.12561,0.0522463
0=-0.00363103,0.00747821,1.84065e-05
1=-0.848374,0.518709,-2.89431e-05
2=-1.38174,-5.12634,0.052176
0=-0.00363104,0.0074782,1.84066e-05
1=-0.852535,0.511937,-2.86379e-05
2=-1.37846,-5.12708,0.0521056
0=-0.00363104,0.0074782,1.84066e-05
1=-0.856641,0.505133,-2.83297e-05
2=-1.37518,-5.12781,0.0520351
0=-0.00363104,0.0074782,1.84066e-05
1=-0.860692,0.498296,-2.80185e-05
2=-1.37189,-5.12854,0.0519647
0=-0.00363104,0.0074782,1.84066e-05
1=-0.864689,0.491429,-2.77043e-05
2=-1.36861,-5.12926,0.0518942
0=-0.00363104,0.0074782,1.84066e-05
1=-0.86863,0.48453,-2.73871e-05
2=-1.36532,-5.12999,0.0518237
0=-0.00363104,0.0074782,1.84066e-05
1=-0.872517,0.477601,-2.7067e-05
2=-1.36204,-5.13071,0.0517532
0=-0.00363104,0.0074782,1.84066e-05
1=-0.876347,0.470641,-2.6744e-05
2=-1.35875,-5.13143,0.0516827
0=-0.00363104,0.0074782,1.84066e-05
1=-0.880122,0.463653,-2.6418e-05
2=-1.35546,-5.13215,0.0516121
0=-0.00363104,0.0074782,1.84066e-05
1=-0.883841,0.456635,-2.60892e-05
2=-1.35218,-5.13286,0.0515416
0=-0.00363104,0.0074782,1.84066e-05
1=-0.887503,0.449588,-2.57575e-05
2=-1.34889,-5.13358,0.051471
0=-0.00363104,0.00747819,1.84067e-05
1=-0.891109,0.442513,-2.54229e-05
2=-1.3456,-5.13429,0.0514003
0=-0.00363104,0.00747819,1.84067e-05
1=-0.894658,0.43541,-2.50855e-05
2=-1.34231,-5.135,0.0513297
0=-0.00363104,0.00747819,1.84067e-05
1=-0.898151,0.42828,-2.47454e-05
2=-1.33902,-5.13571,0.051259
0=-0.00363104,0.00747819,1.84067e-05
1=-0.901586,0.421123,-2.44025e-05
2=-1.33573,-5.13641,0.0511884
0=-0.00363104,0.00747819,1.84067e-05
1=-0.904964,0.413939,-2.40568e-05
2=-1.33244,-5.13711,0.0511177
0=-0.00363104,0.00747819,1.84067e-05
1=-0.908284,0.40673,-2.37084e-05
2=-1.32915,-5.13781,0.0510469
0=-0.00363104,0.00747819,1.84067e-05
1=-0.911547,0.399495,-2.33573e-05
2=-1.32586,-5.13851,0.0509762
0=-0.00363104,0.00747819,1.84067e-05
1=-0.914752,0.392235,-2.30035e-05
2=-1.32257,-5.13921,0.0509054
0=-0.00363104,0.00747819,1.84067e-05
1=-0.917898,0.384951,-2.2647e-05
2=-1.31927,-5.13991,0.0508346
0=-0.00363104,0.00747819,1.84067e-05
1=-0.920987,0.377642,-2.2288e-05
2=-1.31598,-5.1406,0.0507638
0=-0.00363104,0.00747818,1.84068e-05
1=-0.924017,0.37031,-2.19263e-05
2=-1.31269,-5.14129,0.050693
0=-0.00363104,0.00747818,1.84068e-05
1=-0.926988,0.362955,-2.1562e-05
2=-1.30939,-5.14198,0.0506222
0=-0.00363104,0.00747818,1.84068e-05
1=-0.9299,0.355577,-2.11951e-05
2=-1.3061,-5.14266,0.0505513
0=-0.00363104,0.00747818,1.84068e-05
1=-0.932754,0.348177,-2.08258e-05
2=-1.3028,-5.14335,0.0504804
0=-0.00363104,0.00747818,1.84068e-05
1=-0.935548,0.340756,-2.04539e-05
2=-1.29951,-5.14403,0.0504095
0=-0.00363104,0.00747818,1.84068e-05
1=-0.938284,0.333313,-2.00795e-05
2=-1.29621,-5.14471,0.0503386
0=-0.00363104,0.00747818,1.84068e-05
1=-0.940959,0.325849,-1.97026e-05
2=-1.29291,-5.14539,0.0502676
0=-0.00363104,0.00747818,1.84068e-05
1=-0.943575,0.318366,-1.93233e-05
2=-1.28962,-5.14606,0.0501966
0=-0.00363104,0.00747818,1.84068e-05
1=-0.946132,0.310862,-1.89416e-05
2=-1.28632,-5.14674,0.0501256
0=-0.00363105,0.00747818,1.84068e-05
1=-0.948628,0.303339,-1.85575e-05
2=-1.28302,-5.14741,0.0500546
0=-0.00363105,0.00747818,1.84069e-05
1=-0.951064,0.295797,-1.81711e-05
2=-1.27972,-5.14808,0.0499836
0=-0.00363105,0.00747817,1.84069e-05
1=-0.953441,0.288237,-1.77822e-05
2=-1.27642,-5.14874,0.0499125
0=-0.00363105,0.00747817,1.84069e-05
1=-0.955756,0.28066,-1.73911e-05
2=-1.27312,-5.14941,0.0498415
0=-0.00363105,0.00747817,1.84069e-05
1=-0.958012,0.273064,-1.69977e-05
2=-1.26982,-5.15007,0.0497704
0=-0.00363105,0.00747817,1.84069e-05
1=-0.960207,0.265452,-1.6602e-05
2=-1.26652,-5.15073,0.0496992
0=-0.00363105,0.00747817,1.84069e-05
1=-0.962341,0.257824,-1.62041e-05
2=-1.26322,-5.15139,0.0496281
0=-0.00363105,0.00747817,1.84069e-05
1=-0.964415,0.25018,-1.5804e-05
2=-1.25991,-5.15205,0.0495569
0=-0.00363105,0.00747817,1.84069e-05
1=-0.966427,0.24252,-1.54017e-05
2=-1.25661,-5.1527,0.0494858
0=-0.00363105,0.00747817,1.84069e-05
1=-0.968379,0.234846,-1.49972e-05
2=-1.25331,-5.15335,0.0494146
0=-0.00363105,0.00747817,1.84069e-05
1=-0.970269,0.227157,-1.45906e-05
2=-1.25,-5.154,0.0493434
0=-0.00363105,0.00747817,1.8407e-05
1=-0.972098,0.219454,-1.41818e-05
2=-1.2467,-5.15465,0.0492721
0=-0.00363105,0.00747816,1.8407e-05
1=-0.973866,0.211738,-1.3771e-05
2=-1.2434,-5.1553,0.0492009
0=-0.00363105,0.00747816,1.8407e-05
1=-0.975573,0.204008,-1.33582e-05
2=-1.24009,-5.15594,0.0491296
0=-0.00363105,0.00747816,1.8407e-05
1=-0.977218,0.196267,-1.29433e-05
2=-1.23678,-5.15658,0.0490583
0=-0.00363105,0.00747816,1.8407e-05
1=-0.978801,0.188513,-1.25264e-05
2=-1.23348,-5.15722,0.048987
0=-0.00363105,0.00747816,1.8407e-05
1=-0.980323,0.180748,-1.21075e-05
2=-1.23017,-5.15786,0.0489156
0=-0.00363105,0.00747816,1.8407e-05
1=-0.981783,0.172972,-1.16867e-05
2=-1.22686,-5.15849,0.0488443
0=-0.00363105,0.00747816,1.8407e-05
1=-0.983181,0.165186,-1.1264e-05
2=-1.22356,-5.15913,0.0487729
0=-0.00363105,0.00747816,1.8407e-05
1=-0.984518,0.157389,-1.08394e-05
2=-1.22025,-5.15976,0.0487015
0=-0.00363105,0.00747816,1.8407e-05
1=-0.985792,0.149584,-1.04129e-05
2=-1.21694,-5.16039,0.0486301
0=-0.00363105,0.00747816,1.8407e-05
1=-0.987005,0.141769,-9.98457e-06
2=-1.21363,-5.16101,0.0485586
0=-0.00363105,0.00747815,1.84071e-05
1=-0.988155,0.133945,-9.55443e-06
2=-1.21032,-5.16164,0.0484871
0=-0.00363105,0.00747815,1.84071e-05
1=-0.989243,0.126114,-9.12251e-06
2=-1.20701,-5.16226,0.0484157
0=-0.00363105,0.00747815,1.84071e-05
1=-0.99027,0.118275,-8.68884e-06
2=-1.2037,-5.16288,0.0483442
0=-0.00363105,0.00747815,1.84071e-05
1=-0.991234,0.11043,-8.25344e-06
2=-1.20039,-5.1635,0.0482726
0=-0.00363105,0.00747815,1.84071e-05
1=-0.992135,0.102577,-7.81634e-06
2=-1.19707,-5.16412,0.0482011
0=-0.00363105,0.00747815,1.84071e-05
1=-0.992975,0.0947191,-7.37757e-06
2=-1.19376,-5.16473,0.0481295
0=-0.00363105,0.00747815,1.84071e-05
1=-0.993752,0.0868554,-6.93715e-06
2=-1.19045,-5.16534,0.048058
0=-0.00363105,0.00747815,1.84071e-05
1=-0.994467,0.0789866,-6.49512e-06
2=-1.18714,-5.16595,0.0479864
0=-0.00363106,0.00747815,1.84071e-05
1=-0.99512,0.0711134,-6.05151e-06
2=-1.18382,-5.16656,0.0479147
0=-0.00363106,0.00747815,1.84071e-05
1=-0.99571,0.0632362,-5.60634e-06
2=-1.18051,-5.16716,0.0478431
0=-0.00363106,0.00747814,1.84072e-05
1=-0.996238,0.0553554,-5.15963e-06
2=-1.17719,-5.16777,0.0477714
0=-0.00363106,0.00747814,1.84072e-05
1=-0.996703,0.0474717,-4.71143e-06
2=-1.17388,-5.16837,0.0476998
0=-0.00363106,0.00747814,1.84072e-05
1=-0.997106,0.0395854,-4.26175e-06
2=-1.17056,-5.16897,0.0476281
0=-0.00363106,0.00747814,1.84072e-05
1=-0.997447,0.0316971,-3.81063e-06
2=-1.16725,-5.16956,0.0475563
0=-0.00363106,0.00747814,1.84072e-05
1=-0.997725,0.0238073,-3.3581e-06
2=-1.16393,-5.17016,0.0474846
0=-0.00363106,0.00747814,1.84072e-05
1=-0.997941,0.0159165,-2.90418e-06
2=-1.16061,-5.17075,0.0474129
0=-0.00363106,0.00747814,1.84072e-05
1=-0.998094,0.00802511,-2.4489e-06
2=-1.15729,-5.17134,0.0473411
0=-0.00363106,0.00747814,1.84072e-05
1=-0.998185,0.000133704,-1.9923e-06
2=-1.15398,-5.17193,0.0472693
0=-0.00363106,0.00747814,1.84072e-05
1=-0.998214,-0.00775724,-1.53439e-06
2=-1.15066,-5.17252,0.0471975
0=-0.00363106,0.00747814,1.84072e-05
1=-0.99818,-0.0156472,-1.07522e-06
2=-1.14734,-5.1731,0.0471256
0=-0.00363106,0.00747813,1.84072e-05
1=-0.998084,-0.0235358,-6.14806e-07
2=-1.14402,-5.17368,0.0470538
0=-0.00363106,0.00747813,1.84073e-05
1=-0.997926,-0.0314224,-1.53179e-07
2=-1.1407,-5.17426,0.0469819
0=-0.00363106,0.00747813,1.84073e-05
1=-0.997706,-0.0393066,3.09629e-07
2=-1.13738,-5.17484,0.04691
0=-0.00363106,0.00747813,1.84073e-05
1=-0.997423,-0.0471878,7.73591e-07
2=-1.13406,-5.17541,0.0468381
0=-0.00363106,0.00747813,1.84073e-05
1=-0.997078,-0.0550656,1.23868e-06
2=-1.13074,-5.17599,0.0467662
0=-0.00363106,0.00747813,1.84073e-05
1=-0.996671,-0.0629396,1.70486e-06
2=-1.12741,-5.17656,0.0466942
0=-0.00363106,0.00747813,1.84073e-05
1=-0.996202,-0.0708091,2.1721e-06
2=-1.12409,-5.17713,0.0466222
0=-0.00363106,0.00747813,1.84073e-05
1=-0.995671,-0.0786737,2.64038e-06
2=-1.12077,-5.1777,0.0465502
0=-0.00363106,0.00747813,1.84073e-05
1=-0.995078,-0.086533,3.10966e-06
2=-1.11745,-5.17826,0.0464782
0=-0.00363106,0.00747812,1.84073e-05
1=-0.994423,-0.0943864,3.57992e-06
2=-1.11412,-5.17882,0.0464062
0=-0.00363106,0.00747812,1.84073e-05
1=-0.993706,-0.102233,4.05113e-06
2=-1.1108,-5.17938,0.0463342
0=-0.00363106,0.00747812,1.84073e-05
1=-0.992928,-0.110074,4.52326e-06
2=-1.10747,-5.17994,0.0462621
0=-0.00363106,0.00747812,1.84074e-05
1=-0.992087,-0.117906,4.99627e-06
2=-1.10415,-5.1805,0.04619
0=-0.00363106,0.00747812,1.84074e-05
1=-0.991185,-0.125731,5.47013e-06
2=-1.10082,-5.18105,0.0461179
0=-0.00363106,0.00747812,1.84074e-05
1=-0.990222,-0.133548,5.94483e-06
2=-1.0975,-5.1816,0.0460458
0=-0.00363106,0.00747812,1.84074e-05
1=-0.989197,-0.141356,6.42032e-06
2=-1.09417,-5.18215,0.0459736
0=-0.00363106,0.00747812,1.84074e-05
1=-0.98811,-0.149155,6.89658e-06
2=-1.09084,-5.1827,0.0459015
0=-0.00363106,0.00747812,1.84074e-05
1=-0.986963,-0.156944,7.37358e-06
2=-1.08752,-5.18325,0.0458293
0=-0.00363106,0.00747812,1.84074e-05
1=-0.985754,-0.164722,7.85129e-06
2=-1.08419,-5.18379,0.0457571
0=-0.00363106,0.00747811,1.84074e-05
1=-0.984484,-0.17249,8.32967e-06
2=-1.08086,-5.18433,0.0456849
0=-0.00363107,0.00747811,1.84074e-05
1=-0.983153,-0.180247,8.8087e-06
2=-1.07753,-5.18487,0.0456126
0=-0.00363107,0.00747811,1.84074e-05
1=-0.981761,-0.187992,9.28836e-06
2=-1.0742,-5.18541,0.0455404
0=-0.00363107,0.00747811,1.84074e-05
1=-0.980308,-0.195725,9.76859e-06
2=-1.07087,-5.18594,0.0454681
0=-0.00363107,0.00747811,1.84075e-05
1=-0.978794,-0.203446,1.02494e-05
2=-1.06754,-5.18647,0.0453958
0=-0.00363107,0.00747811,1.84075e-05
1=-0.97722,-0.211153,1.07307e-05
2=-1.06421,-5.187,0.0453235
0=-0.00363107,0.00747811,1.84075e-05
1=-0.975586,-0.218847,1.12125e-05
2=-1.06088,-5.18753,0.0452511
0=-0.00363107,0.00747811,1.84075e-05
1=-0.973891,-0.226526,1.16948e-05
2=-1.05755,-5.18806,0.0451788
0=-0.00363107,0.00747811,1.84075e-05
1=-0.972136,-0.234191,1.21776e-05
2=-1.05422,-5.18858,0.0451064
0=-0.00363107,0.00747811,1.84075e-05
1=-0.970321,-0.241841,1.26607e-05
2=-1.05088,-5.1891,0.045034
0=-0.00363107,0.0074781,1.84075e-05
1=-0.968446,-0.249476,1.31442e-05
2=-1.04755,-5.18962,0.0449616
0=-0.00363107,0.0074781,1.84075e-05
1=-0.966511,-0.257095,1.36281e-05
2=-1.04422,-5.19014,0.0448892
0=-0.00363107,0.0074781,1.84075e-05
1=-0.964517,-0.264697,1.41123e-05
2=-1.04089,-5.19066,0.0448168
0=-0.00363107,0.0074781,1.84075e-05
1=-0.962463,-0.272283,1.45967e-05
2=-1.03755,-5.19117,0.0447443
0=-0.00363107,0.0074781,1.84075e-05
1=-0.96035,-0.279851,1.50815e-05
2=-1.03422,-5.19168,0.0446718
0=-0.00363107,0.0074781,1.84076e-05
1=-0.958177,-0.287401,1.55664e-05
2=-1.03088,-5.19219,0.0445993
0=-0.00363107,0.0074781,1.84076e-05
1=-0.955946,-0.294934,1.60516e-05
2=-1.02755,-5.1927,0.0445268
0=-0.00363107,0.0074781,1.84076e-05
1=-0.953655,-0.302447,1.65369e-05
2=-1.02421,-5.1932,0.0444543
0=-0.00363107,0.0074781,1.84076e-05
1=-0.951306,-0.309941,1.70224e-05
2=-1.02087,-5.1937,0.0443817
0=-0.00363107,0.00747809,1.84076e-05
1=-0.948898,-0.317416,1.75079e-05
2=-1.01754,-5.1942,0.0443091
0=-0.00363107,0.00747809,1.84076e-05
1=-0.946432,-0.324871,1.79936e-05
2=-1.0142,-5.1947,0.0442365
0=-0.00363107,0.00747809,1.84076e-05
1=-0.943908,-0.332305,1.84793e-05
2=-1.01086,-5.1952,0.0441639
0=-0.00363107,0.00747809,1.84076e-05
1=-0.941326,-0.339718,1.8965e-05
2=-1.00753,-5.19569,0.0440913
0=-0.00363107,0.00747809,1.84076e-05
1=-0.938685,-0.34711,1.94507e-05
2=-1.00419,-5.19618,0.0440186
0=-0.00363107,0.00747809,1.84076e-05
1=-0.935988,-0.35448,1.99363e-05
2=-1.00085,-5.19667,0.043946
0=-0.00363107,0.00747809,1.84076e-05
1=-0.933232,-0.361827,2.04219e-05
2=-0.99751,-5.19716,0.0438733
0=-0.00363107,0.00747809,1.84076e-05
1=-0.93042,-0.369152,2.09074e-05
2=-0.994171,-5.19764,0.0438006
0=-0.00363107,0.00747809,1.84077e-05
1=-0.92755,-0.376454,2.13928e-05
2=-0.990831,-5.19813,0.0437279
0=-0.00363107,0.00747809,1.84077e-05
1=-0.924623,-0.383732,2.18779e-05
2=-0.987491,-5.19861,0.0436551
0=-0.00363107,0.00747808,1.84077e-05
1=-0.92164,-0.390985,2.23629e-05
2=-0.98415,-5.19909,0.0435824
0=-0.00363107,0.00747808,1.84077e-05
1=-0.9186,-0.398215,2.28477e-05
2=-0.980809,-5.19956,0.0435096
0=-0.00363107,0.00747808,1.84077e-05
1=-0.915504,-0.405419,2.33323e-05
2=-0.977468,-5.20004,0.0434368
0=-0.00363107,0.00747808,1.84077e-05
1=-0.912352,-0.412598,2.38165e-05
2=-0.974126,-5.20051,0.043364
0=-0.00363107,0.00747808,1.84077e-05
1=-0.909143,-0.419751,2.43005e-05
2=-0.970784,-5.20098,0.0432912
0=-0.00363107,0.00747808,1.84077e-05
1=-0.90588,-0.426878,2.47841e-05
2=-0.967441,-5.20145,0.0432183
0=-0.00363108,0.00747808,1.84077e-05
1=-0.90256,-0.433978,2.52673e-05
2=-0.964098,-5.20191,0.0431455
0=-0.00363108,0.00747808,1.84077e-05
1=-0.899186,-0.441052,2.57501e-05
2=-0.960754,-5.20238,0.0430726
0=-0.00363108,0.00747808,1.84077e-05
1=-0.895757,-0.448097,2.62325e-05
2=-0.95741,-5.20284,0.0429997
0=-0.00363108,0.00747807,1.84077e-05
1=-0.892273,-0.455115,2.67145e-05
2=-0.954066,-5.2033,0.0429268
0=-0.00363108,0.00747807,1.84078e-05
1=-0.888734,-0.462104,2.7196e-05
2=-0.950721,-5.20375,0.0428538
0=-0.00363108,0.00747807,1.84078e-05
1=-0.885141,-0.469065,2.76769e-05
2=-0.947376,-5.20421,0.0427809
0=-0.00363108,0.00747807,1.84078e-05
1=-0.881494,-0.475996,2.81573e-05
2=-0.944031,-5.20466,0.0427079
0=-0.00363108,0.00747807,1.84078e-05
1=-0.877793,-0.482897,2.86372e-05
2=-0.940685,-5.20511,0.0426349
0=-0.00363108,0.00747807,1.84078e-05
1=-0.874039,-0.489769,2.91164e-05
2=-0.937339,-5.20556,0.0425619
0=-0.00363108,0.00747807,1.84078e-05
1=-0.870231,-0.49661,2.9595e-05
2=-0.933992,-5.20601,0.0424889
0=-0.00363108,0.00747807,1.84078e-05
1=-0.866371,-0.503421,3.00729e-05
2=-0.930645,-5.20645,0.0424158
0=-0.00363108,0.00747807,1.84078e-05
1=-0.862457,-0.5102,3.05502e-05
2=-0.927298,-5.20689,0.0423428
0=-0.00363108,0.00747806,1.84078e-05
1=-0.858491,-0.516947,3.10267e-05
2=-0.92395,-5.20733,0.0422697
0=-0.00363108,0.00747806,1.84078e-05
1=-0.854473,-0.523662,3.15025e-05
2=-0.920602,-5.20777,0.0421966
0=-0.00363108,0.00747806,1.84078e-05
1=-0.850403,-0.530345,3.19775e-05
2=-0.917253,-5.20821,0.0421235
0=-0.00363108,0.00747806,1.84078e-05
1=-0.846281,-0.536995,3.24517e-05
2=-0.913904,-5.20864,0.0420504
0=-0.00363108,0.00747806,1.84079e-05
1=-0.842107,-0.543612,3.2925e-05
2=-0.910555,-5.20907,0.0419772
0=-0.00363108,0.00747806,1.84079e-05
1=-0.837883,-0.550195,3.33975e-05
2=-0.907205,-5.2095,0.0419041
0=-0.00363108,0.00747806,1.84079e-05
1=-0.833607,-0.556744,3.38692e-05
2=-0.903855,-5.20993,0.0418309
0=-0.00363108,0.00747806,1.84079e-05
1=-0.829281,-0.563258,3.43399e-05
2=-0.900505,-5.21035,0.0417577
0=-0.00363108,0.00747806,1.84079e-05
1=-0.824904,-0.569738,3.48096e-05
2=-0.897154,-5.21077,0.0416845
0=-0.00363108,0.00747806,1.84079e-05
1=-0.820477,-0.576183,3.52784e-05
2=-0.893803,-5.21119,0.0416112
0=-0.00363108,0.00747805,1.84079e-05
1=-0.816001,-0.582592,3.57461e-05
2=-0.890451,-5.21161,0.041538
0=-0.00363108,0.00747805,1.84079e-05
1=-0.811475,-0.588965,3.62129e-05
2=-0.887099,-5.21203,0.0414647
0=-0.00363108,0.00747805,1.84079e-05
1=-0.8069,-0.595302,3.66785e-05
2=-0.883747,-5.21244,0.0413914
0=-0.00363108,0.00747805,1.84079e-05
1=-0.802275,-0.601602,3.71431e-05
2=-0.880395,-5.21285,0.0413181
0=-0.00363108,0.00747805,1.84079e-05
1=-0.797603,-0.607865,3.76066e-05
2=-0.877041,-5.21326,0.0412448
0=-0.00363108,0.00747805,1.84079e-05
1=-0.792882,-0.61409,3.80689e-05
2=-0.873688,-5.21367,0.0411715
0=-0.00363108,0.00747805,1.8408e-05
1=-0.788112,-0.620278,3.85301e-05
2=-0.870334,-5.21407,0.0410981
0=-0.00363108,0.00747805,1.8408e-05
1=-0.783296,-0.626427,3.899e-05
2=-0.86698,-5.21448,0.0410247
0=-0.00363108,0.00747805,1.8408e-05
1=-0.778431,-0.632538,3.94488e-05
2=-0.863626,-5.21488,0.0409514
0=-0.00363108,0.00747804,1.8408e-05
1=-0.77352,-0.63861,3.99062e-05
2=-0.860271,-5.21528,0.0408779
0=-0.00363108,0.00747804,1.8408e-05
1=-0.768562,-0.644643,4.03624e-05
2=-0.856916,-5.21567,0.0408045
0=-0.00363108,0.00747804,1.8408e-05
1=-0.763558,-0.650636,4.08173e-05
2=-0.85356,-5.21607,0.0407311
0=-0.00363108,0.00747804,1.8408e-05
1=-0.758507,-0.65659,4.12709e-05
2=-0.850204,-5.21646,0.0406576
0=-0.00363108,0.00747804,1.8408e-05
1=-0.75341,-0.662503,4.17231e-05
2=-0.846848,-5.21685,0.0405842
0=-0.00363108,0.00747804,1.8408e-05
1=-0.748268,-0.668375,4.21739e-05
2=-0.843492,-5.21724,0.0405107
0=-0.00363108,0.00747804,1.8408e-05
1=-0.743081,-0.674206,4.26232e-05
2=-0.840135,-5.21762,0.0404372
0=-0.00363108,0.00747804,1.8408e-05
1=-0.737849,-0.679996,4.30712e-05
2=-0.836777,-5.218,0.0403636
0=-0.00363108,0.00747804,1.8408e-05
1=-0.732573,-0.685744,4.35176e-05
2=-0.83342,-5.21839,0.0402901
0=-0.00363109,0.00747803,1.84081e-05
1=-0.727252,-0.691451,4.39626e-05
2=-0.830062,-5.21877,0.0402165
0=-0.00363109,0.00747803,1.84081e-05
1=-0.721887,-0.697115,4.44061e-05
2=-0.826704,-5.21914,0.040143
0=-0.00363109,0.00747803,1.84081e-05
1=-0.716479,-0.702736,4.4848e-05
2=-0.823345,-5.21952,0.0400694
0=-0.00363109,0.00747803,1.84081e-05
1=-0.711028,-0.708314,4.52883e-05
2=-0.819986,-5.21989,0.0399958
0=-0.00363109,0.00747803,1.84081e-05
1=-0.705534,-0.713849,4.5727e-05
2=-0.816627,-5.22026,0.0399221
0=-0.00363109,0.00747803,1.84081e-05
1=-0.699998,-0.719341,4.61641e-05
2=-0.813267,-5.22063,0.0398485
0=-0.00363109,0.00747803,1.84081e-05
1=-0.694419,-0.724788,4.65996e-05
2=-0.809907,-5.22099,0.0397748
0=-0.00363109,0.00747803,1.84081e-05
1=-0.688799,-0.730191,4.70333e-05
2=-0.806546,-5.22136,0.0397012
0=-0.00363109,0.00747803,1.84081e-05
1=-0.683137,-0.73555,4.74654e-05
2=-0.803186,-5.22172,0.0396275
0=-0.00363109,0.00747802,1.84081e-05
1=-0.677434,-0.740863,4.78957e-05
2=-0.799825,-5.22208,0.0395538
0=-0.00363109,0.00747802,1.84081e-05
1=-0.671691,-0.746132,4.83243e-05
2=-0.796463,-5.22243,0.03948
0=-0.00363109,0.00747802,1.84081e-05
1=-0.665907,-0.751355,4.87511e-05
2=-0.793102,-5.22279,0.0394063
0=-0.00363109,0.00747802,1.84081e-05
1=-0.660083,-0.756532,4.91761e-05
2=-0.78974,-5.22314,0.0393325
0=-0.00363109,0.00747802,1.84082e-05
1=-0.65422,-0.761663,4.95992e-05
2=-0.786377,-5.22349,0.0392588
0=-0.00363109,0.00747802,1.84082e-05
1=-0.648317,-0.766747,5.00205e-05
2=-0.783015,-5.22384,0.039185
0=-0.00363109,0.00747802,1.84082e-05
1=-0.642375,-0.771785,5.04399e-05
2=-0.779652,-5.22419,0.0391112
0=-0.00363109,0.00747802,1.84082e-05
1=-0.636395,-0.776776,5.08575e-05
2=-0.776288,-5.22453,0.0390374
0=-0.00363109,0.00747802,1.84082e-05
1=-0.630377,-0.78172,5.1273e-05
2=-0.772925,-5.22487,0.0389635
0=-0.00363109,0.00747801,1.84082e-05
1=-0.624321,-0.786616,5.16867e-05
2=-0.769561,-5.22521,0.0388897
0=-0.00363109,0.00747801,1.84082e-05
1=-0.618227,-0.791464,5.20983e-05
2=-0.766197,-5.22555,0.0388158
0=-0.00363109,0.00747801,1.84082e-05
1=-0.612097,-0.796264,5.2508e-05
2=-0.762832,-5.22589,0.0387419
0=-0.00363109,0.00747801,1.84082e-05
1=-0.60593,-0.801016,5.29156e-05
2=-0.759467,-5.22622,0.038668
0=-0.00363109,0.00747801,1.84082e-05
1=-0.599726,-0.805719,5.33212e-05
2=-0.756102,-5.22655,0.0385941
0=-0.00363109,0.00747801,1.84082e-05
1=-0.593487,-0.810373,5.37247e-05
2=-0.752736,-5.22688,0.0385202
0=-0.00363109,0.00747801,1.84082e-05
1=-0.587212,-0.814978,5.4126e-05
2=-0.74937,-5.22721,0.0384462
0=-0.00363109,0.00747801,1.84082e-05
1=-0.580903,-0.819533,5.45253e-05
2=-0.746004,-5.22753,0.0383722
0=-0.00363109,0.00747801,1.84083e-05
1=-0.574558,-0.824039,5.49224e-05
2=-0.742638,-5.22785,0.0382983
0=-0.00363109,0.007478,1.84083e-05
1=-0.568179,-0.828495,5.53174e-05
2=-0.739271,-5.22817,0.0382243
0=-0.00363109,0.007478,1.84083e-05
1=-0.561767,-0.832901,5.57102e-05
2=-0.735904,-5.22849,0.0381502
0=-0.00363109,0.007478,1.84083e-05
